date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-07-22,584,1438,914628949.6967327607228880391,0.000188698543424993,0.0004276156123999570092025275062,0,0,2.772359,6.28252857738017482408,107594,9.73018235883595,243822.09510191231728,107594,243822.09510191231728,100.80905774,,0.000306225937976241,2.26613096549912,,,403608160.173251,14692,531,4003689.44233,9072884.6215059162229057496,7554.49028687382,17119.46436764709374182076104,498.129999,1128.82781557794568010088,4011434.34233,9090435.5792206103573937496,,,
2018-07-23,652,1433,873218922.1851667986260255017,0.000210846595514726,0.0004547384679066981637446262207,0,0,3.121373,6.73194827889075162756,114074,10.2837497082185,246026.43386938491528,114074,246026.43386938491528,92.37146287,,0.000279507489592892,2.15672663244372,,,404881596.512651,14804,597,4383189.178954,9453340.83728921440541346888,7685.60584416583,16575.75081057754441055782209,500,1078.36331622186,4588306.688967,9895723.23391479291317243724,,,
2018-07-24,775,1434,897682737.4487287111444752332,0.000224705772452004,0.000494594524928688801441942356,0,0,3.487883,7.67709621594309417583,114320,10.2312166679166,251627.0297503140232,114320,251627.0297503140232,138.56546254,,0.000262082026635835,2.20107618745901,,,407838103.271219,15522,751,2943288.289757,6478401.76741108747444036057,3940.18937785087,8672.657013666481520560017839,500,1100.538093729505,2959082.222766,6513165.41726352020431382166,,,
2018-07-25,703,1416,887161017.6866301652454398211,0.000148181562466829,0.0003195559515792721388879666661,0,0,2.792037,6.02107323965666285424,111849,9.92373732618272,241204.18919317977648,111849,241204.18919317977648,58.38012636,,0.000262798481639032,2.15651627813552,,,411386191.090406,18842,642,7046682.094705,15196284.6440774364654644216,11081.7574777492,23897.99039111617237486217158,630.39,1359.4462965738504528,7114488.300715,15342509.8310966119932828968,,,
2018-07-26,736,1430,869085805.0421876313547256288,0.000131737516339869,0.0002767700952948866696758384988,0,0,2.51948,5.29322807251471885,113578,10.0215319797685,238618.3887231002975,113578,238618.3887231002975,81.29226759,,0.000265134096151124,2.10092085371375,,,413668988.770293,19125,824,5088663.424193,10690879.10541749191564675375,6228.10515557403,13084.75600046759886703855391,1044.9495,2195.356195627756205625,5131958.648193,10781838.94438529995377675375,,,
2018-07-27,491,1417,900383189.8517656458565632096,0.0000692412296946928,0.0001501105886662907131921624589,0,0,1.30859,2.836940015204229864,112038.625,9.84645300661084,242892.6237484322883,112038.625,242892.6237484322883,97.47921985,,0.000265173551559984,2.1679364928696,,,415318065.272276,18899,440,4260580.52055,9236667.99130970173127028,9709.91847625,21050.486607451155421947,499.9995,1083.9671624665535652,4272364.12955,9262214.10727850838565668,,,
2018-07-28,502,1388,891905235.3542802542809649361,0.00110787344344292,0.00237270289307373978313070373,0,0,21.263415,45.5392866267643657002,108239,9.48661182049107,231812.56845122705732,108239,231812.56845122705732,174.83975628,,0.000261385026509846,2.14167322731388,,,416452530.656566,19193,448,2381909.809962,5101272.46987190713852487256,5396.98122756473,11558.57020339098111819172745,563.707728,1207.27774908753483766464,2417847.589949,5178239.45111916159695619212,,,
2018-07-29,532,1398,900104285.9526849967458077982,0.0000848652676085387,0.0001824437820020537635798778169,0,0,1.645877,3.53831470814783166301,108838,9.48810907828247,233980.48347804465494,108838,233980.48347804465494,117.84527697,,0.000261148941841928,2.14980506328713,,,418691118.243248,19394,534,3552888.406008,7638017.48453013886652107704,6751.12534571161,14513.60345109689513639560458,774.675,1665.40023740195743275,3605100.93461,7750264.2428857425617845693,,,
2018-07-30,620,1382,922651345.6146452366932366474,0.000177208605988499,0.0003893824693096744727605108351,0,0,3.574652,7.85462317091474944784,107356,9.33196609734034,235894.55005318667152,107356,235894.55005318667152,136.74654408,,0.00026883155726915,2.19731128258492,,-50.01508538992123,419900153.850408,20172,634,3070645.453372,6747163.89951238248149035024,5280.60567250946,11603.13442308696557969195334,600,1318.386769550952,3347903.996371,7356387.22423714136317932532,,0.100414864099936,
2018-07-31,580,1377,853404062.8092465629167601416,0.000119489690721649,0.0002411172492512788019494063645,0,0,2.573091,5.19221884537705877586,105513,9.10630040583367,212913.80173972455798,105513,212913.80173972455798,95.55068361,,0.000261056002556106,2.01789165069446,,-48.28190118889374,422918674.803747,21534,566,4426118.776006,8931428.12308449019508512676,7974.92450787809,16092.53357936582310268951838,800,1614.313320555568,4513807.271459,9108374.00592105801508741714,,0.0869005869862629,
2018-08-01,571,1305,819880546.6861266902775785854,0.000100788699928286,0.000193302311567815355232002891,0,0,1.967597,3.77364772642689272271,96230.666628,8.21638878210409,184560.47469745911343279404,96230.666628,184560.47469745911343279404,52.53304141,,0.000252376160682796,1.91789666604843,,-34.22479494357773,427489426.933194,19522,554,8137534.311621,15606949.92611262174229780503,14777.6525432671,28342.01054475407355015902565,799.9995,1534.316373890410975785,8186819.50897,15701473.8417938077628394171,,0.0783633102329954,
