date,AdrActCnt,BlkCnt,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-12,38384,172237,0.000845170618535327,5.37266525167422,,3.230465105468957,7319436,1914758,21595231.4869992,116023949.8120615970779638006,11.56879774,62.1552776213452475522628,1,5.37266525167422,22151448.0171,119012315.035740973074189162,,0.0234008247177839,0.0368659690444834
2018-11-13,65103,172318,0.000819934950428458,5.15620319824936,,0.4885709719417475,7018913,1815304,24357232.3354,125590839.268292208064355344,13.62402255,70.248228645331401163068,1,5.15620319824936,24731742.6299,127521890.446570417762391864,,0.0206747346656718,0.0370898598284751
2018-11-14,40274,172548,0.000809276596507619,4.59356005458086,,-16.576295412420723,5404547,1594821,53542935.7947,245952691.071521614599509442,34.09089027,156.5985517693713091022322,2,9.18712010916172,54368867.7149,249746658.947955601105476814,,0.0293146096974001,0.0399812370794325
2018-11-15,18851,172523,0.000830041372235555,4.63419062316611,,-13.846693114972425,4450301,1456946,33168235.0874999,153707924.0294611966238223084,23.06384475,106.8822530746089145014225,1.3,6.024447810115943,33602776.36,155721671.1198598294611596,,0.0294299713967557,0.0375516160221158
2018-11-16,41465,172458,0.000814843846995067,4.51315329511117,,-15.467030356912497,5220412,1655438,102815337.953901,464021381.2746168373741301742,62.37939721,281.5277820653600245378357,1,4.51315329511117,103265224.5601,466051788.493810235543846317,,0.0296272524464706,0.0372325363742841
2018-11-17,44605,172374,0.000822848459434345,4.54310705511291,,-15.360234320833516,5616736,1787749,22145543.9564996,100609576.9880863992328063698,12.55321299,57.0305904992040277287009,1,4.54310705511291,22441993.9657,101956381.116373023552167187,,0.0297139806222279,0.0370506345529396
2018-11-18,38208,172111,0.000816077354636455,4.54383833820489,,-14.62032736283029,5161205,1720696,28323567.5952998,128697712.314260915608333376,16.92189674,76.8903631623563455430586,1,4.54383833820489,29117440.0346,132304940.339597398783489194,,0.0296523857215395,0.0347036688888855
2018-11-19,63320,172312,0.000836568874677651,4.04728238890599,,-24.410566067770752,6287736,1967756,43370389.3037014,175532212.8288673984362036314,22.5720621,91.355509418622357341979,0.5,2.023641194452995,44416310.6358,179765351.816451155563328442,,0.0358895462745354,0.0362895578038204
2018-11-20,37701,172144,0.000835476753697691,3.67019411447728,,-31.908660138660927,7747554,2430880,39703513.8311999,145719602.7873371556187436883,16.56977277,60.8142824986798969276656,0.5,1.83509705723864,40279129.2257,147832223.020433940326642096,,0.0394202799563149,0.0379909349061312
2018-11-21,25905,171166,0.000827314219726158,3.78317490909741,,-29.271805607026664,7784264,2429778,52285468.6812,197805073.225114287515035692,22.07922709,83.5295779391518223208369,0.4,1.513269963638964,53647620.2417,202958330.831185770193043997,,0.0401165248169262,0.0381764342052372
2018-11-22,26440,171301,0.000818240208635725,3.54824741204783,,-33.95395800999857,8130661,2433837,29239737.5376996,103749823.0471003947798633719,12.14030919,43.0768206648779872685577,0.5,1.774123706023915,29547533.7095,104841960.017129393351325385,,0.0412144672161215,0.0381125717196063
2018-11-23,24590,170942,0.000827295281146118,3.5748456970403,,-33.24063581900091,7235145,2215204,32539780.1306996,116324692.9828689157988883939,14.99621182,53.609143296631885876346,0.4,1.42993827881612,33219668.3997,118755188.63577317372740791,,0.0413310168856434,0.0377562107540149
2018-11-24,92937,171820,0.000833843201455514,3.21705032760808,,-39.91466067645976,7107528,1986966,38713471.3878022,124543185.8109750990028141618,19.78787485,63.658589268860186888788,0.5,1.60852516380404,39317834.5482,126487452.514127096093469456,,0.0445671838363947,0.0395142160784098
2018-11-25,80832,171942,0.000834559487393,3.30570844646164,,-38.2871740157663,7031162,2047177,60613292.1329964,200369871.7718930749478708581,30.18962166,99.7980873169432773031224,0.5,1.65285422323082,61803499.0911,204304348.966333560751015404,,0.0452241693588738,0.0391168589519711
2018-11-26,51477,171712,0.000836943023591451,3.11622612585108,,-41.85507356361028,7138212,2057565,54446719.9902006,169668291.3003613681599349266,26.85912734,83.6991143344690235965272,0.8,2.492980900680864,55264400.3447,172216368.183647571132867276,,0.0457069593943224,0.0396417180673251
2018-11-27,81177,170974,0.000783967359659854,2.9833997500658,,-44.557785387706,6245134,1851455,40486969.3851957,120788814.3447145476666208771,22.45011815,66.97767687765768027427,1.2291,3.66689663280587478,41565383.5055,124006154.7616978258596619,,0.0454785446684051,0.0398445862190835
2018-11-28,241763,171400,0.000766404289113424,3.25037127729855,,-36.286539016654025,6456131,1955087,28084619.7511899,91285441.37311920075922004464,14.65564203,47.6362779046814142380565,0.5,1.625185638649275,28653055.2174,93133067.68548632025495477,,0.0493346732076534,0.0417913597694599
2018-11-29,102253,172264,0.000703761520335849,3.00214275832267,,-41.20025704823561,6933771,1955334,39512820.4561995,118623127.7934831869048228927,20.41383379,61.2852432822511245690193,0.3,0.900642827496801,39915863.2868,119833119.908664348601151756,,0.0502342479093026,0.0427513736699234
2018-11-30,86466,172160,0.000715645608453659,2.86903198009645,,-44.89529643130918,6156265,1816139,43964524.8165984,126135627.6885648228353929157,24.91848459,71.4919291842505760387055,0.3,0.860709594028935,45255431.6809,129839280.765572141567622805,,0.0501859809514659,0.0429851396974193
2018-12-01,62280,172080,0.000701490874530279,2.92405435891309,,-44.29034226062771,5821806,1705681,19254699.5829998,56301788.24523262154536968738,11.69141872,34.1863438700940992790448,0.3,0.877216307673927,19941830.776,58310997.20527000807125784,,0.0502748917583697,0.0431619806759956
2018-12-02,35058,170343,0.000684924061260283,2.82745710799846,,-46.97076307085546,6436589,1942342,32421059.4028005,91669154.85728858039947368723,17.1477039,48.484397277907913735994,0.5,1.41372855399923,33306705.4836,94173281.163616105102355256,,0.0502675122646254,0.0429071580142464
2018-12-03,63768,171893,0.000665544698303927,2.57125772802315,,-51.392692369304704,6439910,1919138,37510330.7065015,96448727.70979604587444750972,20.36122243,52.3539505251358013392545,0.5,1.285628864011575,39075995.6855,100474455.886541141844119325,,0.0505751256343307,0.0441850533092309
2018-12-04,96894,171970,0.000619073933257638,2.42304850481776,,-56.021373978317634,6631478,1979188,38560537.5003908,93434052.73529109250168278061,20.42726499,49.4962538915356751782224,1,2.42304850481776,40429397.7487,97962391.765670047247776912,,0.0508652042132292,0.0445825620224753
2018-12-05,32579,172345,0.000584376431554996,2.17684088988863,,-60.00004768739073,6975645,1961339,42915166.6930002,93419489.65370945002357856773,22.82387031,49.6839341563230814635753,1.468,3.19560242635650884,44765346.9672,97447037.728252932116262936,,0.0506798874061694,0.0461076952925337
2018-12-06,147751,172135,0.000526701633534914,1.87028837261223,,-67.28690639269271,6600769,1915144,49141448.7788997,91908680.26449557705019416333,26.40694202,49.3885966162513135529046,1.4,2.618403721657122,50573096.5641,94586274.470831749554638943,0.056997602141458,0.0551138290271138,0.0489778405902256
2018-12-07,30371,171225,0.000508464073496156,1.72765815270153,,-69.27254993164753,6442157,1903216,82032201.8322,141723602.279457716645743266,44.03774243,76.0821647357595868069179,1,1.72765815270153,83813335.9902,144800793.228581591707605006,0.0571981020360146,0.0555844632145517,0.0495221733913714
2018-12-08,43566,171827,0.000530323845793968,1.84965683424904,,-66.25044059322663,6621969,2032535,54075050.8423981,100020287.3530059532754062228,27.08198989,50.0923876851019070222056,1,1.84965683424904,55045092.3297,101814531.219499015963588488,0.0563282961653375,0.0590651893108691,0.0508269229499677
2018-12-09,39303,172127,0.000562154313629358,2.00698745901423,,-62.419170205429744,7227552,2206963,38559163.9154994,77387758.40848132842454215646,18.05934463,36.2448781904259796440849,1,2.00698745901423,39856305.3971,79991105.094620870194700733,0.0567269726638018,0.0625059372659815,0.0498765452460463
2018-12-10,25431,172162,0.000555444702527708,1.90238073365855,,-64.69726539229622,6571730,1963917,45400200.6253999,86368466.97399362230198380414,23.72809408,45.139869024229496996384,2,3.8047614673171,46600007.333,88650956.13864634991814715,0.0560903385566065,0.0622924879079542,0.0499806962990171
2018-12-11,23573,172295,0.000540520927365327,1.82134804634519,,-66.13618578448005,6491261,1930889,52877920.7738999,96309097.69633832013653790648,27.73609107,50.5170752835967704964533,3,5.46404413903557,53555313.1545,97542864.985353429654801855,0.0560578270421748,0.0619442565036109,0.0499503470463801
2018-12-12,21568,172411,0.000568586938456941,1.9531521474549,,-63.646494691880115,6218645,1763674,43982240.5424,85904007.56526652575553776,25.28322437,49.381983972849561155913,3.39685,6.634564872082177065,44591365.4658,87093721.21747353722299242,0.0563737580758552,0.0650506382735571,0.0512371662853744
2018-12-13,19527,172306,0.000557468763261988,1.83173914176369,,-64.47503964960876,6726936,2054714,49184019.14,90092293.0079925023170266,24.47802599,44.8373583189918982583031,2,3.66347828352738,50295342.6929,92127947.859003323060040801,0.0565127223279238,0.0634148894171506,0.0502895255914895
2018-12-14,19869,172530,0.000563836791862351,1.8088984123883,,-60.620991324922315,5858419,1815417,46416394.2433001,83962541.85549497841411462883,25.95308063,46.946486348192540768629,3,5.4266952371649,47115663.7808,85227449.41171004833568464,0.0564367697757668,0.0630506444814238,0.0502917338181662
2018-12-15,22789,172479,0.000585341938997946,1.87605801066209,,-59.51702976386512,6120170,1914633,47083123.1666002,88330670.38369013469497632642,25.44427418,47.7349344008715812918362,5,9.38029005331045,48716447.0008,91394880.646845988802759672,0.0565352269600245,0.0643331026061112,0.0507801682732892
2018-12-16,35435,170620,0.000590465724722385,1.90617702762596,,-57.76396450590748,4735056,1413109,40876872.7040002,77918555.70955583948120136519,29.44088144,56.1195318739874930261824,2,3.81235405525192,41603174.5346,79303015.574167859765878216,0.0565573022142551,0.0645466604685471,0.0508815885026637
2018-12-17,18803,172214,0.000681767554061952,2.40021539550672,,-47.167976312478345,3596917,1160421,47736129.9275,114576993.9738945856193628,41.66661491,100.0088505856318465571952,7,16.80150776854704,48350814.9418,116052370.408604713958308896,0.0593303203623588,0.0805632394762537,0.0602603495571578
2018-12-18,60457,172018,0.00071730836852616,2.64926990540107,,-41.695330946837714,4274601,1396585,221957658.854679,588025745.8769784013723411065,159.13900551,421.6021780730980574898957,3.75,9.9347621452540125,222251148.0072,588803277.856313951247247704,0.058198894860262,0.0814904743116857,0.0619623816728404
2018-12-19,168197,172359,0.000667516970089023,2.50868129361463,,-38.01565958206477,6390915,1867607,521878951.742997,1309227963.768868777764919246,279.61095093,701.4547620878892312601059,0.5,1.254340646807315,522203369.2242,1310041823.835284319716870046,0.0583077725064244,0.0803002768711671,0.0621576551970621
2018-12-20,101077,172429,0.000661826446522501,2.70568303645966,,-26.279565819504043,5590763,1561639,218229366.804289,590459495.8196975900866634817,140.01065963,378.8244666844183364855258,1,2.70568303645966,218646106.4927,591587061.325250717147634482,0.0585452763485694,0.0816046390105756,0.06321619732135
2018-12-21,34407,172268,0.000670325896594702,2.59081254967374,,-31.51750548346029,5615823,1659577,59880044.8145997,155137971.5806908625650237019,36.32431134,94.1094816779281471822116,1,2.59081254967374,60282991.6429,156181931.280302509541587446,0.0585293904647897,0.0812177922963267,0.0633143991135627
2018-12-22,34214,172380,0.000651255628458464,2.59879320845284,,-26.75839910067104,5359207,1631589,35427274.0951999,92068159.31260273232354952272,22.02910019,57.2490759620991672500396,1,2.59879320845284,35942437.5479,93406962.594722868082391036,0.0581964764622063,0.0811865104983787,0.0633355050226534
2018-12-23,38769,172363,0.000706155095994224,2.8060044814854,,-21.506976264498405,5016091,1565961,35838441.0137,100562826.09389236165774998,23.34707689,65.512002382924215212406,1,2.8060044814854,36560611.8792,102589240.77888355170136368,0.0583714077634545,0.0806625951469432,0.0643707700599783
2018-12-24,45531,171837,0.000688311272110329,2.79435685317532,,-13.139162629980945,5832797,1797460,38367204.0469005,107211659.5656322837976290957,21.75890462,60.8021442424851320179784,1,2.79435685317532,39110760.7047,109289422.208078452875848004,0.0580748622797211,0.080429549268585,0.0643594593970143
2018-12-25,73012,172383,0.00066112941264049,2.50848906780106,,-24.116445584120008,6225441,1730465,36392992.9835998,91291425.04392077956282905579,21.5097899,53.957072814847655597294,0.8,2.006791254240848,37221938.582,93370826.01530948911449692,0.0583941299374136,0.0820807889851554,0.0655611537707111
2018-12-26,165063,172047,0.000674004526347394,2.58641230079908,,-17.001777266959444,6186930,1922381,33763075.192995,87325232.9919665399637184446,18.16614005,46.985128083358814191154,0.7,1.810488610559356,34922242.4814,90323317.525381146742037112,0.0583550846855675,0.0820716986019886,0.0657700086487038
2018-12-27,192931,172016,0.00063505674345929,2.30776525589289,,-22.646462116181677,5835971,1820595,30431513.6811007,70228789.95747333986689650402,17.27661531,39.8703725518451710941459,0.5,1.153882627946445,31453719.449,72587800.91300465605381761,0.0589016419952425,0.0825721315740706,0.0668851260504035
2018-12-28,61180,172378,0.000677046273117136,2.63830553472767,,-18.830640882341914,5476461,1556981,28336529.0764001,74760421.49723793474117746077,18.75175788,49.4728666006771995765396,0.8,2.110644427782136,29196130.7395,77028313.322655510848211965,0.0593659846528814,0.0857705108235778,0.0695632422877137
2018-12-29,58906,170850,0.000694563819567592,2.70161779679108,,-10.010348798319528,5630450,1547521,26974560.9776997,72874953.99797970436209987868,17.9715844,48.552352251572943387152,0.8,2.161294237432864,27811404.2613,75135784.706079359777829204,0.0594063045404126,0.0855529700570041,0.0695970650798153
2018-12-30,70608,172241,0.000692745088445702,2.67837516611372,,-6.645335963676516,5685662,1673235,21160106.4004999,56674703.49542290944534824863,12.75008351,34.1495070390600521567572,0.8,2.142700132890976,21333885.975,57140150.392141786363077,0.0593926773707866,0.0854637679872644,0.0695515740671543
2018-12-31,48614,172326,0.000684171897718704,2.53172747545021,,-13.417222640440688,5566999,1572154,22254571.0322,56342508.936579080119406762,14.32607362,36.2697141990764511044602,1,2.53172747545021,22522793.9411,57021576.244586388782722631,0.0595082661746583,0.0858571096027652,0.0696992971457256
2019-01-01,54242,172266,0.000690135441594938,2.67336653285017,,-5.449793551682549,5802132,1638975,20130852.2817,53817146.767647262748732889,12.60392184,33.6949028297153351107128,1,2.67336653285017,20657512.7985,55225103.367433957457900745,0.059667353898042,0.0846654413465334,0.0702425063079598
2019-01-02,51187,172230,0.000733011827822103,2.87436305431444,,11.78821255402994,5377137,1529384,26748525.7592993,76884974.19990801128781627189,17.97686878,51.6720474534907007391832,0.8,2.299490443451552,27493535.4774,79026402.608721879275113656,0.0599262898337955,0.0848291244097437,0.0707703243945949
2019-01-03,139830,171349,0.000698293032195056,2.660618543823,,9.804592790151661,5812178,1722207,26168828.0865975,69625269.2773174637927122425,15.48956415,41.21182161322594474545,0.5,1.3303092719115,26676235.7999,70975287.6486089196090177,0.0601601915084808,0.0835793530469262,0.0712940224093441
2019-01-04,175963,172310,0.000704837459423178,2.7048950086263,,24.257818804785792,5643870,1759119,23700463.426599,64107265.2247378097618709537,13.8379953,37.43032441636419885639,0.5,1.35244750431315,24342680.4492,65844394.84362609835893396,0.0596257824204045,0.0778100109226346,0.0709334477635535
2019-01-05,106370,172123,0.000703098063777524,2.71155505119872,,44.98058646493609,6766712,1912423,22297393.6672981,60460610.42712851464726857843,11.95756271,32.4235895663259550717312,0.5,1.35577752559936,22867917.9543,62007618.439380064825178496,0.0593818200203263,0.0758110513105686,0.0709585945920815
2019-01-06,55172,171883,0.000705443808055509,2.87900442029402,,66.64201860721903,7174275,1913898,23987212.4625994,69059290.71035547749760147559,12.92557934,37.2128000547210616375468,0.5,1.43950221014701,24738240.4436,71221503.587420698167227272,0.0595823526584996,0.0756202229451003,0.0715545672328559
2019-01-07,102766,172581,0.000685704072431074,2.76304384578055,,49.381430902145965,7326410,2023041,24367913.9720986,67329614.73511691371403856223,12.49949484,34.536652293027740497362,0.5,1.381521922890275,25286990.5354,69869063.57714798507540647,0.0595184452628205,0.0752062685128245,0.071636892072166
2019-01-08,166179,172636,0.000694754158386909,2.79725352183686,,39.37573497398855,6841224,2031454,26122957.7744954,73072535.63550284009146762044,13.21181475,36.956795339293674041685,0.4,1.118901408734744,26839193.915,75076029.7019961725347069,0.0595152460014848,0.0741746606836644,0.0716542022923075
2019-01-09,121437,172371,0.000722708082203827,2.90344891603624,,52.621862946040906,5904370,1724662,31418290.348997,91221401.05750720017949965128,18.59358556,53.9855258394090845006944,0.4,1.161379566414496,32067650.4577,93106784.961238100505787048,0.0595769850630977,0.0734781540059442,0.0719219300924474
2019-01-10,162636,172365,0.000661079298655757,2.40092423987115,,31.821276262324872,5795248,1643515,41541641.7350896,99738334.60581963867433770504,25.83163388,62.019795937968845174562,0.4,0.96036969594846,42454677.7534,101930464.91405651718747441,0.0609705104276946,0.0820362053141299,0.0756103979247112
2019-01-11,34880,171383,0.000655546161423734,2.39151843203935,,22.444041809834083,5691535,1499474,27700342.3218999,66245879.23662329657932356106,18.80528652,44.973189332361124664562,0.6,1.43491105922361,28198038.2022,67436128.10791103575365657,0.0605488722741322,0.0809214548967937,0.0755324252975789
2019-01-12,51776,171773,0.000662772343078401,2.40430735006191,,31.258174007622213,5710175,1367455,19252911.2869997,46289916.11742328589557315143,14.26395811,34.2949393248481901465901,0.8,1.923445880049528,19505320.8319,46896786.241452858877702929,0.0601191930694469,0.0808179213272751,0.0743334404990654
2019-01-13,58236,172538,0.000635504433662576,2.24009962709741,,23.837779488113544,5413284,1373226,20391573.6059009,45679156.43050799427391510667,15.21233318,34.0771418837995572350638,1,2.24009962709741,20889971.45,46795617.2552205412689445,0.0602951431582843,0.0819986454936915,0.0746890732559436
2019-01-14,173347,172642,0.000669692990465213,2.45770677774203,,31.003773005647457,5357905,1467394,25172588.9482989,61866842.47154832532895153277,17.74665619,43.6160772004205509226657,0.97,2.3839755744097691,26041336.8195,64001970.002748228911673585,0.0607408410446242,0.0835516440694345,0.075901585228181
2019-01-15,167265,172632,0.000662155782908374,2.37823050766996,,24.764409244398312,5367320,1368924,28560751.9923017,67924051.71008749349272434693,21.47019783,51.0610794850153735481868,0.6,1.426938304601976,29391069.0879,69898737.157879285211429484,0.0606129330327054,0.0721253624150289,0.075923940439917
2019-01-16,31430,172583,0.00066954053645128,2.42172022760205,,0.8959542604212895,5331866,1276629,24971356.9138,60473640.14881976086255329,20.04980668,48.555022396466702471694,1,2.42172022760205,25596164.6466,61986749.67370369770368553,0.0605975505110154,0.0696840707619227,0.0760053030442187
2019-01-17,37621,172263,0.000684397303250485,2.51297828186493,,-5.144497480542926,5866799,1388928,21993612.4089998,55269470.32357152151425999701,16.27367181,40.8953838247275455686233,0.8,2.010382625491944,22602958.4357,56800743.654809811871490001,0.0606683939512616,0.0693432137733505,0.0749589424756844
2019-01-18,32131,172573,0.000675591133879451,2.44456355845601,,-2.55583422740145,5816697,1423949,18559470.9034,45369806.234676282623859434,13.56446335,33.1591927954221302322335,0.5,1.222281779228005,19315104.0227,47216999.421679505351991427,0.0606759020455885,0.0679625301243034,0.074061981097198
2019-01-19,33589,172687,0.000666932660619752,2.4671906675786,,-8.814497694937803,5587437,1319214,19981529.3378,49298242.70616816318745108,15.76251648,38.889133557009884195328,0.5,1.2335953337893,20794132.4219,51303089.45170527142661134,0.0603420885227515,0.0675607954487535,0.0739300257181086
2019-01-20,81538,172408,0.000657914619037623,2.33054230317465,,-10.045892611253004,4690585,1019936,23253052.0184995,54192221.40703376886937943768,23.31869064,54.345194991162753240276,0.6,1.39832538190479,23783572.0561,55428620.797343540057897865,0.0604555172906204,0.0683256942049558,0.0738412381311354
2019-01-21,59473,172411,0.000659234953192997,2.33455875991369,,-10.167582694910099,4953262,1166754,23286297.9490996,54363230.86303066491650921352,20.3971678,47.618386764919448447182,0.4,0.933823503965476,23798477.1235,55558943.241272480299470715,0.0604305074010635,0.066567821441606,0.0738254465745564
2019-01-22,87605,172692,0.000679419578250399,2.43289896412994,,-13.296682874788251,5019651,1234961,25377482.7579988,61740851.51416069334281756407,20.94000217,50.9449095882716957619698,0.5,1.21644948206497,25860086.02,62914976.4903691428574388,0.060515684780942,0.0671527763253948,0.0729249712908327
2019-01-23,122286,172658,0.000679192460747454,2.41737602929068,,-13.490790321081004,5631968,1560459,19589621.8531976,47355482.29078874652061787837,13.05903488,31.5685978845828917789184,0.5,1.20868801464534,20378088.5033,49261502.670641410161839244,0.0605115404817372,0.0641633660923414,0.0728024813995111
2019-01-24,54641,172519,0.000681474478022299,2.43815798713112,,-2.803722829519531,5518593,1511009,20707169.7822999,50487351.39559467651615646289,14.09556012,34.3672024896648882829344,1,2.43815798713112,21298518.2055,51929152.27679739403560516,0.0605134624404384,0.0639024821311254,0.0724735691538972
2019-01-25,89942,172559,0.000681601947290458,2.43030976567478,,-6.035485335268156,6015649,1590086,24599556.4167988,59784542.19101382235920949426,15.8830354,38.600696041178235627212,0.8,1.944247812539824,25255392.2247,61378426.359635317760883066,0.0602941043727223,0.0601732051448517,0.0722854947783945
2019-01-26,31808,172559,0.00067567636353575,2.41803898445814,,4.778377189086528,6027251,1581372,21430636.5004001,51820114.51971900520379170181,13.94058628,33.7088810912422797183192,1,2.41803898445814,22045252.8064,53306280.708110416818324096,0.0601677912069815,0.0545504025127855,0.0713141176489875
2019-01-27,74154,171657,0.000664351673053672,2.35527301695337,,-10.72781427506329,6191302,1748037,29960007.8748995,70563998.13546126876958493632,17.51004839,41.2409444985147990735743,0.8,1.884218413562696,30608212.4603,72090696.904920512778076211,0.0601855871265186,0.0544660085891911,0.0706907227144556
2019-01-28,91318,172369,0.000648341263346638,2.23247968543157,,-17.365080727434563,6336534,1705330,29068900.6651985,64895730.21288390320255221664,17.589885,39.26906093157749166945,0.56,1.2501886238416792,29996558.5814,66966707.665833533645974798,0.0602683713909295,0.0552142500792766,0.0707811068895786
2019-01-29,55655,172566,0.000663169101880947,2.2585779927093,,-15.673576230679409,6117863,1581561,26353091.2963997,59520512.04190735891193870721,17.20632662,38.861830639300194511566,0.4,0.90343119708372,27212855.136,61462355.7289558450599648,0.0602496157816801,0.0544516812488442,0.0707458496259454
2019-01-30,40754,172527,0.000672436425564375,2.32947067911063,,-7.988884992592384,6184354,1406658,21804916.3565,50793913.312926538960019595,15.99605547,37.2623421987922077466461,0.4,0.931788271644252,22500979.3979,52415371.758680407524889677,0.060286913004077,0.0537211840743672,0.0707849227576207
2019-01-31,39279,172414,0.000671745712511926,2.29383379466472,,-14.196808911975744,6382021,1467838,24806939.538,56902996.25446881602169936,17.42017015,39.958974998879584602108,0.4,0.917533517865888,25569987.7086,58653301.935148186658060592,0.0602782743676119,0.0516472359135174,0.0697582672808621
2019-02-01,36356,172144,0.000671786516805083,2.33129396358086,,-18.893545473263345,5852127,1461673,19216189.7694,44798587.212426498121653684,13.60186082,31.7099360231330065359052,0.4,0.932517585432344,19881472.7075,46349557.31009236705937845,0.0602985982626149,0.0500473562000257,0.0693782677285491
2019-02-02,42915,172568,0.000690245242184713,2.42124051045128,,-8.997082047987288,5970364,1463477,16312662.9699,39496880.416060369194056472,11.60074789,28.0882007428002094077992,0.4,0.968496204180512,16977427.715,41106435.7468163082292252,0.0601895565990648,0.0505230629710711,0.0680971578885936
2019-02-03,41557,172658,0.00068710237888309,2.36744448991583,,-12.475549610402318,5363373,1208149,19295539.4952,45681118.657864515888689016,16.90568159,40.0232627285169878805697,0.5,1.183722244957915,20424582.3112,48354064.851482768194866296,0.0589532799645428,0.0506243721613808,0.0650829890722629
2019-02-04,38748,172568,0.000692688543989032,2.36764252378698,,-12.683221285133184,5290268,998046,14718149.7065,34847317.11657225895552137,15.34180996,36.3239216531546266823208,0.25,0.591910630946745,15311832.0677,36252944.720571640407738546,0.0588270451049678,0.0490935563231828,0.064144524817464
2019-02-05,40764,172586,0.000688862938812529,2.36362166925517,,-17.901422707305752,4838584,844750,12437241.3929,29396933.262015793636326293,15.38829392,36.3721049621795834395664,0.4,0.945448667702068,12999261.2851,30725335.657772168334018967,0.0583284989611994,0.0486516925207296,0.0636061998680493
2019-02-06,38411,172445,0.000688026480042349,2.32461474238532,,-15.867612961146321,4814211,823466,16174425.8735,37599308.83515665691457702,20.446636,47.53055147778640978352,0.4,0.929845896954128,16837109.5624,39139793.107911883957383968,0.0582845560590983,0.0485726826387482,0.0628242282420795
2019-02-07,39726,172453,0.000689398201679259,2.32564988435102,,-16.859524308549418,5193626,889468,11136187.7692,25898873.797551223403544584,13.56891022,31.5565344839123733454244,0.4,0.930259953740408,12069111.4321,28068527.606282938371295742,0.0582848799924258,0.0478672558451539,0.0623858882254978
2019-02-08,37814,172527,0.000742285311107123,2.68923663843101,,-7.37785591549757,4802863,795924,21314646.2081,57320127.518017118029953181,28.14760685,75.6955756251716703284185,0.4,1.075694655372404,22403355.8307,60247925.323725435583190007,0.0590403446339183,0.042423319160143,0.0647343764548377
2019-02-09,39483,172326,0.000757758779113439,2.75476125922378,,14.737533716250015,4737997,780513,16235810.982,44725783.10529359611955196,21.57465364,59.4330200286433087515592,0.5,1.37738062961189,16839297.6403,46388244.772036855163646334,0.0590564235257737,0.0425570111206134,0.0642353843900364
2019-02-10,35953,172235,0.000762324579217847,2.79169981510153,,16.733359764278642,4348230,722795,14372228.6154,40122947.968209098522321562,20.81825224,58.1183109291450127499272,0.3032,0.846443383938783896,15047328.627,42007624.54576785928049931,0.0590278922107172,0.0425859085108655,0.06356804829192
2019-02-11,100351,172580,0.000757752915637366,2.72790494603335,,13.459077765706933,4392491,910158,17753023.9237002,48428561.76851016554904460167,20.32711728,55.450443766711976241288,0.2,0.54558098920667,18500888.408,50468664.9941942705964068,0.0590198495075074,0.0404178259680759,0.0636393428424735
2019-02-12,130585,172667,0.000811842383374644,2.92530325879747,,30.58808739626938,4643305,966978,23105702.5636983,67591187.0063916941425338833,24.71133126,72.2881378641017904199122,0.25,0.7313258146993675,23895313.6774,69901038.970485976767516178,0.0572846398753435,0.0388768120055779,0.0640535759966526
2019-02-13,131945,172627,0.000791800300836178,2.84445700256666,,15.736223227571086,5004493,998760,27382504.3459989,77888356.23478857170200153667,28.03423768,79.7421836804941164837488,0.2221,0.631753900270055186,27999475.226,79643303.37478741508356516,0.0570679669447586,0.0387138084553296,0.0642096275210018
2019-02-14,139076,172632,0.000765118329139216,2.73489951763817,,14.997243068656607,5141407,945013,21728335.8901978,59424815.34518210036951013003,23.67779092,64.7563789658454414714164,0.2,0.546979903527634,22375820.2271,61195619.945854197505028407,0.0570511739627696,0.039539591382133,0.0572328935387246
2019-02-15,76243,172534,0.000774697666705411,2.76854609636073,,14.321467228363582,4878958,907648,17874506.1597997,49486394.25308928218399574578,20.29758319,56.1947947062316734241287,0.3,0.830563828908219,18423060.7864,51005093.023204160611878072,0.0564856421200481,0.0390706266186269,0.0558081293827061
2019-02-16,37690,172417,0.000776687537972453,2.80168343805676,,11.488565511102475,5484851,850084,14845715.4073,41592994.982736477103918348,18.04825033,50.5654840354634532287308,0.5,1.40084171902838,15342528.8315,42984908.92512188463347594,0.0564182819560135,0.0386395601723006,0.0553419131262511
2019-02-17,91562,172490,0.000784834626741276,2.86310270688254,,17.12122178123608,4930436,814277,16619458.5076988,47583216.64031449302433729895,21.10787014,60.4340001343591385533556,0.4,1.145241082753016,17187653.1711,49210016.319134682426222594,0.0563797494372991,0.0387607865926521,0.0545429481949088
2019-02-18,46264,172535,0.000886024938736488,3.46476385133325,,40.43356668229086,4621347,705048,36196737.2846,125413146.87988854169469295,52.48249536,181.83945275109302293872,0.4244,1.4704457785058313,37002678.3915,128205542.493379168240467375,0.0581273165627787,0.050193626868891,0.0595482155041215
2019-02-19,43226,172547,0.000906197195505887,3.55125123022341,,52.37875001822183,5056510,779681,32869093.9408001,116726410.2935951865864371503,43.08364096,153.0008329617036970268736,0.3,1.065375369067023,33591496.268,119291842.44678008582123388,0.0581084093420242,0.0501792552095397,0.0596028995636749
