date,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2014-04-18,885,332259,375.433898305085,,56163.1423728814,0.000001114611,,0.000001,,0.000004458444,,15562.5089059084,36500,,15562.5089059084,,,,,,15562.508905908395,4,28,,,
2014-04-19,1356,641393,473.003687315634,,69769.4033923304,0.000001303353,,0.000001,,0.000014336883,,23801.3951725352,22069.734802379,,23801.3951725352,,,,,,39363.90407844364,11,74,,,
2014-04-20,1641,659774,402.05606337599,,84092.5301645338,0.00000104617,,0.000001031781,,0.00000418468,,28784.4066140768,15416.8288360685,,28784.4066140768,,,,,,68148.310692520452,4,35,,,
2014-04-21,1639,636743,388.494813910921,,117482.115314216,0.00000103333333333333,,0.000001,,0.000031,,28704.2102629639,10817.515788564,,28704.2102629639,,,,,,96852.520955484386,30,191,,,
2014-04-22,1470,679633,462.33537414966,,238052.536054422,0.00000126476488461538,,0.0000010629755,,0.000065767774,,25691.3900291384,7652.24260046035,,25691.3900291384,,,,,,122543.910984622836,52,348,,,
2014-04-23,1509,854872,566.515573227303,,255662.599072233,0.00000131519370967742,,0.000001,,0.000040771005,,26319.9130692,6453.39344956274,,26319.9130692,,,,,,148863.824053822876,31,192,,,
2014-04-24,1445,600547,415.603460207612,,273815.853979239,0.00000135347025,,0.0000011127085,,0.000016241643,,25198.187129512,5283.94348643057,,25198.187129512,,,,,,174062.011183334894,12,96,,,
2014-04-25,1449,1928254,1330.74810213941,,302515.096618357,0.00000117239124050633,,0.000001,,0.000092618908,,24884.4868378699,4565.4674931018,,24884.4868378699,,,,,,198946.498021204794,79,594,,,
2014-04-26,1540,920395,597.659090909091,,332938.176623377,0.00000138450319047619,,0.000001423198,,0.000029074567,,26758.324800306,4327.23963538668,,26758.324800306,,,,,,225704.822821510768,21,155,,,
2014-04-27,1533,1849742,1206.61578604044,,424868.539465101,0.00000121494309836066,,0.000001,,0.000074111529,,26382.7361274698,3819.98172645855,,26382.7361274698,,,,,,252087.558948980544,61,462,,,
2014-04-28,1440,4212750,2925.52083333333,,521936.945138889,0.00000117701290217391,,0.000001,,0.000216570374,,24336.6838257863,3213.49875367113,,24336.6838257863,,,,,,276424.242774766871,184,1330,,,
2014-04-29,1522,1862334,1223.60972404731,,631001.997371879,0.00000107261316129032,,0.000001,,0.000066502016,,26118.1745456913,3151.007317787,,26118.1745456913,,,,,,302542.417320458147,62,477,,,
2014-04-30,1414,814140,575.770862800566,,603804.636492221,0.0000011507978974359,,0.000001,,0.000044881118,,24407.1600689598,2724.76676565928,,24407.1600689598,,,,,,326949.577389417917,39,316,,,
2014-05-01,1445,926068,640.877508650519,,653168.906574394,0.00000134328529032258,,0.000001179078,,0.000041641844,,24914.67291904,2584.478419583,,24914.67291904,,,,,,351864.250308457954,31,217,,,
2014-05-02,1507,1451275,963.022561380226,,685280.300597213,0.00000125146187931034,,0.0000010392415,,0.000072584789,,25829.426174615,2496.13407391982,,25829.426174615,,,,,,377693.676483072976,58,454,,,
2014-05-03,1572,1227309,780.730916030534,,984977.91221374,0.00000126842822,,0.000001,,0.000063421411,,26972.8569803305,2432.89028958234,,26972.8569803305,,,,,,404666.533463403432,50,368,,,
2014-05-04,1581,3363456,2127.42314990512,,1232411.89247312,0.00000117584468548387,,0.000001,,0.000145804741,,26604.3648314412,2251.62263483803,,26604.3648314412,,,,,,431270.898294844634,124,936,,,
2014-05-05,1625,2236580,1376.35692307692,,2129424.23569231,0.00000129127743010753,,0.000001108276,,0.000120088801,,27695.3819504771,2202.51788574117,,27695.3819504771,,,,,,458966.280245321784,93,723,,,
2014-05-06,1737,3986191,2294.87104202648,,3528827.6378814,0.00000118826898895028,,0.000001,,0.000215076687,,29218.9546337436,2184.60487522904,,29218.9546337436,,,,,,488185.234879065432,181,1389,,,
2014-05-07,1272,1530329,1203.08883647799,,7793570.86084906,0.00000127700476923077,,0.0000011286455,,0.000066404248,,21600.9221066173,1546.59683494245,,21600.9221066173,,,,,,509786.156985682766,52,414,,,
2014-05-08,1477,918663,621.979011509817,,5896073.6858497,0.00000127732840740741,,0.000001006106,,0.000034487867,,25209.135222739,1719.89071498504,,25209.135222739,,,,,,534995.292208421786,27,202,,,
2014-05-09,1548,2555204,1650.64857881137,,7012152.68087855,0.00000137775926923077,,0.000001331354,,0.000250752187,,25923.6843731651,1686.90046000413,,25923.6843731651,,,,,,560918.976581586859,182,1366,,,
2014-05-10,1505,2068910,1374.69102990033,,8317205.65847176,0.00000137171635416667,,0.000001344174,,0.000197527155,,25377.0578119569,1579.85481019762,,25377.0578119569,,,,,,586296.034393543779,144,1109,,,
2014-05-11,1458,2728369,1871.30932784636,,10448040.6748971,0.00000138321664925373,,0.000001310285,,0.000185351031,,24454.0394318794,1461.43648198515,,24454.0394318794,,,,,,610750.073825423152,134,1001,,,
2014-05-12,1436,5515018,3840.54178272981,,10550651.597493,0.00000135173388967972,,0.000001280109,,0.000379837223,,23880.5763741028,1373.46192999142,,23880.5763741028,,,,,,634630.650199525922,281,2028,,,
2014-05-13,1573,2520551,1602.38461538462,,11670863.0820089,0.00000124086733576642,,0.000001,,0.000169998825,,26342.7693005829,1454.68947934164,,26342.7693005829,,,,,,660973.419500108799,137,1052,,,
2014-05-14,1495,1642226,1098.47892976589,,17186615.6755853,0.00000130988122115385,,0.000001171653,,0.000136227647,,25184.102209602,1339.66283479636,,25184.102209602,,,,,,686157.521709710759,104,815,,,
2014-05-15,1431,2524727,1764.30957372467,,16816771.9867226,0.00000125154747107438,,0.000001042706,,0.000151437244,,23833.9730096041,1225.28230453587,,23833.9730096041,,,,,,709991.494719314854,121,898,,,
2014-05-16,1664,2329739,1400.08353365385,,23279618.1983173,0.00000125210445299145,,0.000001026486,,0.000146496221,,27769.1173867591,1373.85049836596,,27769.1173867591,,,,,,737760.612106073927,117,945,,,
