date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-04-14,282,8633,5603108,649.033707865169,30103297.84669138663688029219,0.168916155419223,0.04809948836978125829329365169,0.1,0.028475362969519397,82.6,23.520649812823021922,43165,14.9032093701573,12291.39042579304771505,43165,12291.39042579304771505,326.32617447,131.65848113376495,0.00023925949201582228,0.28475362969519397,,71.7973681736256,105716994.29754263,489,456,323961.12408275,92249.10596269817877649958102,753.508359871776,214.5642404791606588025526484,13.426843,3.82334227959750728973671,343599.81210153,97841.29365849730141848668377,0.0628591499021398,0.09774961368319406,0.08298781993210182
2017-04-15,576,8594,5690986,662.204561321852,32492128.49074882738087813409,0.169948186528497,0.05221239147031704895957084103,0.1,0.03072253522491224,196.8,60.46194932262728832,42970,14.8298619073687,13201.473386144789528,42970,13201.473386144789528,179.91919913,132.91989448087867,0.00025958199094085774,0.3072253522491224,,58.74740307194525,105759919.39754263,1158,1065,587818.97599934,180592.8919601156573341779792,551.942700468864,169.570790572878597643412525,4.29996609,1.321058596659531552259416,587818.97599934,180592.8919601156573341779792,0.063077320355416,0.0900488587980807,0.08316795753379452
2017-04-16,515,8567,5656789,660.299871600327,33779710.16475152999905634751,0.233880308880309,0.07467102462705676102269398513,0.1,0.03192702497467221,242.3,77.35918151363076483,42835,14.777268646291,13675.9411479008411535,42835,13675.9411479008411535,93.15341083,131.66188904119252,0.00027104947808299245,0.3192702497467221,,99.79102979897809,105802874.49754263,1036,913,1135791.73923866,362624.5122469908413132845964,1244.02162019568,397.1790933701966190022405805,11.15479932,3.561395564770965853308972,1135791.73923866,362624.5122469908413132845964,0.06312248631372784,0.0896536080003473,0.08323271665436645
2017-04-17,447,8598,5650360,657.171435217492,33813216.61953519961012451246,0.390330477356181,0.1246937558471006581662227108,0.1,0.031945687841668635,318.9,101.874798527081277015,42990,14.8247052196969,13733.4512031333461865,42990,13733.4512031333461865,180.7102807,131.2028198763359,0.0002634296504820508,0.31945687841668635,,86.47904952724326,105845949.49754263,817,709,585721.79230969,187112.8553918802523008027957,826.123825542581,263.9109384934841038354928465,5.36577632,1.714134153469374709697232,585721.79230969,187112.8553918802523008027957,0.06298285380415652,0.0893549477447901,0.08324899241968593
2017-04-18,456,8637,5693475,659.195901354637,36368081.02407336558635729856,0.323286052009456,0.1110336461632171408705335247,0.1,0.034345325284856226,273.5,93.93446465408177811,43185,14.8858293644178,14832.0287242651611981,43185,14832.0287242651611981,173.86419013,131.26373160829507,0.00028387643608654997,0.34345325284856226,,88.08822144578826,105889464.49754263,846,725,609035.5030409,209175.2246196575368874229764,840.051728332276,288.5184986567769218720941535,5.77850173,1.9846452157595444474227098,609037.5030409,209175.9115261632340119429764,0.06316471947411269,0.07712160446385985,0.08302774085057336
2017-04-19,589,8633,5768048,668.139464844203,40820275.86330229431340380804,0.196679536679537,0.0757890295409955312943882835,0.1,0.038534272970392247,254.7,98.146793255589053109,43165,14.8729063687134,16633.31892766981341755,43165,16633.31892766981341755,116.84147998,130.1073686360484,0.0003112074327339078,0.38534272970392247,,62.487003845598664,105932388.79754263,1295,1187,906633.40467626,349364.5909987110155177624896,763.802362827515,294.3256874462604322218155428,3.0918249,1.191412246732557120415503,906633.40467626,349364.5909987110155177624896,0.06369198165402071,0.0650735436860692,0.08390549060407712
2017-04-20,361,8576,5602082,653.227845149254,38769460.00274420313169431193,0.26064,0.095351128752971930688,0.1,0.03658345946630292,162.9,59.59445547060745668,42880,14.7687133315365,15686.987419150692096,42880,15686.987419150692096,252.96823486,130.46669398613741,0.0002925218166181823,0.3658345946630292,,19.7615129500776,105975379.49754263,625,548,418927.6157786,153258.2145115133668359925351,770.305868209124,281.8045350628376691896569184,5.867894995,2.146678987021042754218854,422127.6157786,154428.8852144350602759925351,0.06311342767224384,0.0644887178997483,0.08386888671785757
2017-04-21,419,8596,5624208,654.281991624011,41215051.89047659849952472337,0.269676549865229,0.104837818503224555717220709,0.1,0.03887539296821222,200.1,77.78966132939265222,42980,14.7971547843263,16708.643897737612156,42980,16708.643897737612156,199.54016662,130.10882349950737,0.00030954395791345045,0.3887539296821222,,36.1576213058259,106018354.39754263,742,644,531313.35005525,206550.1527265514358063072516,825.020729899456,320.7300508176262502872467055,5.27834121,2.051975887590587808515862,531313.35005525,206550.1527265514358063072516,0.06312987606636977,0.06334126393986254,0.08405680463392813
2017-04-22,376,8619,5620016,652.049657732916,39581725.22709642489875155126,0.293880597014925,0.1096747109431652016094025835,0.1,0.037319480107628633,196.9,73.482056331920778377,43095,14.830664653801,16082.82995238255939135,43095,16082.82995238255939135,215.59488368,129.4969832518612,0.0002945629653622885,0.37319480107628633,,40.24817651096742,106061834.49754263,670,578,491949.68214402,183593.0637672798330354538172,851.124017550208,317.6350584208995097423689591,5.08074482,1.8961075524192721959843106,491949.68214402,183593.0637672798330354538172,0.06317945068284582,0.06383146166994558,0.08432945791609223
2017-04-23,581,8299,5557002,669.598987829859,41533231.68482788708690290738,0.181263616557734,0.0709541237419079311993196181,0.1,0.039144162016268963,249.6,97.703828392607331648,41495,14.2744672638207,16242.87002865080619685,41495,16242.87002865080619685,110.96118574,128.173947998837,0.00029991146873173586,0.39144162016268963,,50.19831523206708,106103259.19754263,1377,1266,956219.58697674,374304.1443574730187227986492,755.307730629337,295.6588817989520300381665037,2.784372735,1.08991937452521927003923805,956219.58697674,374304.1443574730187227986492,0.06324084838036567,0.06398631513730828,0.08437856505128964
