date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-05-22,761,231715,5903605620.04886,0.373847199811402,11.71806724664651970911606226,0.0001,0.00313445366250116,2002.32560219,62761.9681730429,0,0,310.63654504,,0.00408775909701929,31.3445366250116,,31.246368870135477,188345602,8353,2323,606321.45511072,19004865.0562483,281.419151661425,8820.95290623123,9.9843,312.953257025103,653736.68930949,20491073.6011751,,0.058489610573975,
2019-05-23,641,231736,5967934318.9897,0.255635971141053,8.100102519733651631794481873,0.0001,0.00316860826885127,1032.76932341,32724.4141797286,0,0,343.00394858,,0.00401218079942094,31.6860826885127,,38.98989269205689,188345602,6216,1803,549106.22102481,17399025.1241689,351.113457113217,11125.4100351389,10.70622536,339.238342038812,633057.56317513,20059114.2933555,,0.0584895235396631,
2019-05-24,796,233765,6420676235.45589,0.293055500633641,9.990222594037783257418946157,0.0001,0.00340898654774848,5204.37263575,177416.363047421,0,0,349.06168671,,0.00426811532451513,34.0898654774848,,47.821720427648565,188345602,34600,2196,539576.84033862,18394101.9019099,280.948584416749,9577.49944885674,9.52321475,324.645109740699,616963.09137918,21032188.7896894,,0.0583529899926092,
2019-05-25,779,235673,6639813358.10904,0.000160122245668492,0.005644845509692708633487040404,0.0001,0.00352533496275057,4.02931619,142.046892405839,0,0,257.0961202,,0.00437300109877265,35.2533496275057,,60.79421161286952,188345602,51040,1958,732588.2703207,25826190.4266253,425.322615635582,14994.0468734864,10.9975,387.698712528494,832781.68141447,29358343.7782864,,0.0584453309945389,
2019-05-26,776,235403,6367477451.35539,0.000147392785041641,0.00498296867715085274457399701,0.0001,0.00338074124574217,4.83610467,163.496185265953,0,0,307.58208674,,0.00387187949736996,33.8074124574217,,51.060771667502415,188345602,66509,2199,612342.55869422,20701717.4470085,304.000799759827,10277.4804248665,16.51383707,558.29010108015,668497.75867186,22600179.4542815,,0.0590382661115327,
2019-05-27,964,235097,6355415747.57697,0.190710797362673,6.435225414988417273527493869,0.0001,0.00337433721843793,5004.63274439,168873.185340083,0,0,125.54905955,,0.00382717347039744,33.7433721843793,,53.97821171885986,188345602,51629,3078,1500175.33123928,50620974.5438315,518.456354486764,17494.4657308034,22.1767105,748.316996226732,1595808.65911026,53847965.5194128,,0.0591108642657261,
2019-05-28,1448,233210,6238825713.97765,0.00112960474255447,0.037417423288067723639442525,0.0001,0.00331243503842349,25.18566734,834.258869630941,0,0,302.95576201,,0.0037990448767938,33.1243503842349,,48.14067257145462,188345602,41658,4313,621693.41408803,20593190.4798231,151.950857618818,5033.2734489507,14,463.740905379289,655364.04890996,21708508.3853244,,0.0583385618984472,
2019-05-29,1869,232954,6334314090.75741,0.149308410008442,5.021441198213156060029702331,0.0001,0.00336313352873374,3034.3948166,102050.749471233,0,0,385.89862346,,0.00388555022209234,33.6313352873374,,57.43745644442257,188345602,38508,3392,488070.15767228,16414451.1164201,183.958979746212,6186.78612696135,2.64127701,88.829672710046,623988.85929915,20985578.5426529,,0.0583295712482567,
2019-05-30,1895,232393,5976951482.09445,0.437120533442464,13.87156478553108018798796697,0.0001,0.00317339583118827,5034.75430419,159772.683199737,0,0,508.91219841,,0.00383648557116661,31.7339583118827,,45.54715717340449,188345602,19798,3458,370094.49289423,11744563.2089629,133.358187460014,4231.98316140434,2.49701988,79.2403247758623,461152.61223673,14634197.7721362,,0.0597447341477355,
2019-05-31,2968,232076,6176276897.34147,0.51849360661325,17.0025742567892486548326445,0.0005693,0.0186686304342615,5024.72154169,164771.947122577,0,0,505.78542741,,0.00383256227999231,32.792254407626,,51.74797454734089,188345602,14495,4718,372382.42106579,12211259.0885171,80.2810783540017,2632.59754550298,3.99645885,131.052895338808,378766.12767418,12420595.2196831,,0.0589541089881704,
2019-06-01,6596,235018,6216384876.07468,0.0467232004787975,1.542108728496893923259144822,0.000625,0.0206282520339746,3184.46645183,105103.962499338,0,0,118.48256921,,0.00385808843877025,33.0052032543594,,42.73137760725468,188345602,74376,34307,1589648.19266361,52466661.7017875,47.02140883,1551.951155740479827153502,9.23868,304.924511201985,1613163.47277057,53242788.3013009,,0.0589597563082534,
2019-06-02,9409,235226,6260453123.90631,0.0030778493764601,0.1023051854631185852036852823,0.0007202,0.0239388565061228,249.27194315,8285.59466546829,0,0,143.24662455,,0.00380121615346134,33.2391787088626,,42.52031325122789,188345602,83724,46828,1314834.48626095,43704018.4614033,29.08080316,966.622013232496218085816,8.1650125,271.398309647597,1361795.8505865,45264975.6426322,,0.0584281945864389,
2019-06-03,11138,235292,5811185556.54912,0.0137348225530915,0.4237720530490028180460900654,0.00076676,0.0236574923439922,1298.27036701,40056.6295424527,0,0,127.92479739,,0.00377490895967271,30.8538425895876,,36.261508289682475,188345602,96837,57705,1472315.03078015,45426576.2019746,26.83527656,827.971398830289822346656,6.704456,206.858230072816,1548529.6336417,47778089.5616928,,0.060647696266843,
2019-06-04,11969,235721,5474707741.4558957978786,0.0302620796525092,0.8796384942726035209591123236,0.0007961,0.02314051821062983273,3359.45398638,97650.428526063781001571534,0,0,122.02932438,,0.00379969796450594,29.0673510998993,,27.802759936693704,188345602,110932,68612,1543445.42145733,44863869.96903225982462224687,23.55819365,684.774286103968204899445,7.17,208.412907386277981,1616374.78299357,46983733.3262976392917795475,,0.0614933715244947,
2019-06-05,12420,236266,5832928023.4567771685456,0.00380828315206785,0.1179397940969965917100735655,0.00087953,0.027238412418416540584,473.34293782,14659.090827698948748208496,0,0,114.48612516,,0.00397116099101258,30.9692817964328,,40.91641298737442,188345602,126837,74315,1645139.10949745,50948776.67635904520001069636,23.65638566,732.621273789631929073648,8.2999,257.04194198221259672,1758024.30035159,54444749.96256500550384780815,,0.0612348696713256,
2019-06-06,11830,234251,5873711353.9974306814038,0.0682995478191092,2.129977154964267033469319403,0.0002,0.00623716326967638,4063.61819659,126727.250788798595642597721,0,0,299.47215494,,0.00401015374843399,31.1858163483819,,48.910203805083576,188345602,82554,31007,628925.25697566,19613547.56090182522172868455,20.78764815,648.279777520680759028485,0.5,15.59290817419095,644562.60619326,20101211.06177741221471968599,,0.0608788156665209,
2019-06-07,1252,232594,5947941035.9132281053466,0.00140563703997314,0.04438992014082623471409528156,0.0001,0.00315799305784333,37.76665599,1192.668374343772154260467,0,0,673.87414264,,0.00393571035067212,31.5799305784333,,54.0857120688795,188345602,43204,7238,279496.70433002,8826486.519642929523337757666,40.29212524,1272.422517936740166586492,0.0830206,2.62178478457987962598,291634.40249862,9209794.185189294527405012046,,0.0571916455246144,
2019-06-08,943,232714,6004113029.9954017338458,0.048233684976292,1.537601586528408807568764847,0.0001,0.00318781695258029,1007.4569781,32115.88433782489961021649,0,0,919.48745769,,0.00401498133820186,31.8781695258029,,70.89756735880717,188345602,32570,6427,204837.59775638,6529847.666536105397558097502,34.80171918,1109.415103809426289829622,0.0711542,2.26826565007288470718,223670.64919616,7130210.873021578623263596864,,0.0570012126901921,
2019-06-09,931,233787,5689268952.3543373027674,0.000259434687704845,0.007836624260134931029385424826,0.0001,0.00302065399560237,5.54100606,167.374620947959455203622,0,0,1430.74671019,,0.00395680898519023,30.2065399560237,,55.033837539229694,188345602,33485,5988,131641.47130891,3976433.362962337436677981167,24.66810236,745.138019576622530185932,0.0695574,2.10108838233712291038,147712.5969273,4461886.46109251106574597701,,0.0560852325905586,
2019-06-10,2401,235789,6038209226.1695697995602,0.121630330179686,3.899371018352905706245512969,0.0001,0.00320591994825001,5029.53578326,161242.890979904727116528326,0,0,675.78219103,,0.00401075767216233,32.0591994825001,,48.70894544779273,188345602,63544,12082,278707.55474223,8935141.094760968307651449223,23.44815158,751.728968999119902165158,1,32.0591994825001,283300.56736466,9082389.402649092590845186466,,0.0559950015881883,
2019-06-11,8991,236612,6036553923.8061232535456,0.0227890921218949,0.7303997651530183851882297627,0.000625,0.020031506774333,2166.9236135,69450.7920692598294596728,0,0,176.35566081,,0.00404550041974519,32.0504108389328,,54.10823451634741,188345602,109923,42751,1067987.27713047,34229431.00278474376014116242,26.37371123,845.288280268875708575344,4.607616,147.6759857880401922048,1127502.5288069,36136919.27019680932805327632,,0.0522959395867032,
2019-06-12,9315,236369,6578379941.9102294611802,0.0143640008021999,0.501693980424211166570187689,0.000625,0.0218294848408188125,1165.27956508,40699.924161967678177731308,0,0,146.22569644,,0.00428724945353594,34.9271757453101,,49.01351766783482,188345602,88566,38560,1288047.22138348,44987851.66951915144304361715,35.78582974,1249.897964520724842102374,5.01,174.985150484003601,1379901.59490278,48196065.51640310073365045208,,0.0541107804716815,
2019-06-13,11508,230845,6595577751.5619059831586,0.0137713272911352,0.4822510264449318856612292134,0.000625,0.0218865535003370625,1284.53432441,44982.446742750062857154313,0,0,59.50763802,,0.00425354459964933,35.0184856005393,,48.50239923324457,188345602,98700,46279,3165066.00277325,110835818.2428715352854956137,68.6997211,2405.76019410141591958923,5.85166274,204.916367399902345715682,3179354.39272744,111336176.0207372281888619084,,0.0488210163629811,
2019-06-14,11431,235056,6142350516.0609427696726,0.0457154146116173,1.490876864391064922411567676,0.000625,0.0203825787901226875,4256.88226239,138825.980981503831921067157,0,0,43.27233822,,0.00374938008862434,32.6121260641963,,20.828383479455784,188345602,100362,45813,4352563.54881853,141946351.1564955268437989974,94.89074928,3094.589077845404288003664,5.001,163.0932424470456963,4347229.89661902,141772409.4185825288488435936,,0.050672977094747,
2019-06-15,11145,228529,6197688867.774385395684,0.0273736829182315,0.900756737034450207956932023,0.000625,0.02056621180015125,2276.14910833,74898.82344102430695461586,0,0,47.42844152,,0.00371793949939928,32.905938880242,,25.07974055053115,188345602,86920,41416,3971153.08809557,130674520.8009571010660807279,95.70054323,3149.11622633233731386166,5.001,164.562600340090242,3963533.69825203,130423797.6244608371709033913,,0.0501849999009994,
2019-06-16,11769,228794,6089642339.9660721044518,0.0255609972195186,0.8264452648049382652096773797,0.000625,0.0202076736704411875,2259.84776418,73066.025861480914761694662,0,0,47.7236748,,0.00358470169174384,32.3322778727059,,26.52430821854313,188345602,92488,44557,3946586.31775323,127602125.4742166143672285651,88.43908808,2859.437170611272118035672,5.00075,161.685638571934029425,3940580.44777693,127407942.0172755411691786949,,0.0454517911172197,
2019-06-17,14593,235086,6376580232.9241008910636,0.0381604616224174,1.291950768570457819777023677,0.000625,0.021159839164057375,4332.853294,146691.9661159939258779892,0,0,34.77982825,,0.00362458979795318,33.8557426624918,,17.33834959546092,188345602,125098,59332,5415368.94977941,183341337.5861801850756909338,91.18751465,3087.22103002260101800487,5.0006,169.29902675805649508,5410337.6189325,183170998.1437773431893060035,,0.0460534772835411,0.0507817376008821
2019-06-18,11975,230929,6463093833.5087063035214,0.104495618262628,3.58577518588339950127260624,0.000625,0.0214469231192504375,9284.01770016,318581.782164946848290918112,0,0,45.64214833,,0.00379292290275605,34.3150769908007,,16.777804895603975,188345602,96923,43222,4126571.79603234,141603628.8889164696669396946,95.22132918,3267.527241978077286474426,5.00075,171.601121261746600525,4115656.2899731,141229062.4581000975203504612,,0.0460663953940755,0.0507299347733258
2019-06-19,10491,232874,6637906858.025312472031,0.0813415088314713,2.866737282851711414888420685,0.000625,0.0220270170485096875,6229.70213688,219554.80828190878534100964,0,0,42.94480222,,0.00379569369374635,35.2432272776155,,20.0437494552295,188345602,82541,41455,4385760.14462798,154568341.5622317251224289817,105.60124482,3721.72867199037652132671,5.001,176.2513796153551155,4377699.60419985,154284262.1039427313856934577,,0.0423891837324321,0.0505845057371871
2019-06-20,11673,234809,6914407255.3263917291822,0.112185119369372,4.118458806950231185612398029,0.000625,0.0229445470915694375,9209.27644903,338084.283462480325807479233,0,0,31.84436209,,0.00384543342628973,36.7112753465111,,12.901220879812964,188345602,95773,47862,5914566.65023196,217131284.8519572933441917148,123.35763848,4528.616232334653003107128,5.001,183.5930880079020111,5904143.29299547,216748630.1144134599377326047,,0.0422545352754178,0.0507132461361547
2019-06-21,18288,235882,7294592682.7152936124884,0.0239045297276887,0.9258183136941429681901900685,0.000625,0.024206142210302625,2146.9136239,83149.59438937530328709238,0,0,27.56426994,,0.00384091635885447,38.7298275364842,,23.561652864185127,188345602,103787,56579,6832961.74444972,264639429.9259318809001524744,120.738516,4676.1819016910381654472,5.0004,193.66462961343559368,6831264.49678533,264573695.8166033555841903368,,0.0431823154284881,0.0505560641047099
