date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-04-10,84,1436,12557159.90262615001066429,18.236103540113,0.02544374090883216549820833523,14,0.01953335985069994,16138.951633,22.51771070431645948971443,0,0,0,0,0,376.58835101,216.7240091443393,0.00000330661250730567,0.00139523998933571,762.3288239431212,4.643026085222527,8999999999,885,72,23898774.284381,33344.52557767628682681854551,331927.420616403,463.1184108010598493146996511,93836.849103,130.92492434176634847936813,23898774.284381,33344.52557767628682681854551,0.104579928975866,0.0613050649381631,0.10267011576994
2016-04-11,31,1423,12991570.00455465222155576,54.8869118378378,0.07922968417270210071724946427,32,0.04619224891021568,2030.815738,2.93149831438997974744912,0,0,0,0,0,969.75777447,217.3747363135727,0.00000341034658094682,0.00144350777844424,882.0697224523585,7.130634196455418,8999999999,37,34,9280668.0554,13396.716527128878878130896,272960.825158824,394.0210743273206463016279738,88842.5274155,128.24487938091989213806172,9280668.0554,13396.716527128878878130896,0.104559975248979,0.0614831199367534,0.100665452773834
2016-04-12,35,1431,12671351.91995673200873726,63.9419419516129,0.09002564988937307533505067335,62.1314985,0.08747667587724894341589,3964.400401,5.58159029314113095235874,0,0,0,0,0,595.26073493,217.66619550590403,0.0000032939561659848,0.00140792799126274,907.1752634995768,6.393341927896964,8999999999,62,60,15119424.935754,21287.06157884391099783400596,251990.4155959,354.784359647398516630566766,107557.4256635,151.43311025980303504732799,15119424.935754,21287.06157884391099783400596,0.104600820028187,0.0600520432716833,0.100151497031037
2016-04-13,90,1434,12217562.36567249307033,48.35058665625,0.0656362564394692092159375,14,0.01900509701538,6188.875092,8.40144082425205877964,0,0,0,0,0,416.17394826,220.064400770786,0.00000319509234365868,0.00135750692967,773.9540731414105,10.205813154934557,8999999999,128,64,21625572.760069,29356.86487987645576734723,337899.574376078,458.70101374806945167643426,199850.859962,271.29892729892375287254,21625572.760069,29356.86487987645576734723,0.10449796186334,0.0605171183816952,0.100321817685381
2016-04-14,104,1433,14340260.13247601776288118,58.5901638489583,0.09335535454353441027625032521,22,0.03505396921661404,11249.311459,17.92422807235861697055838,0,0,0,0,0,154.609883,220.55966180217632,0.00000374154646405611,0.00159336223711882,934.0693307993058,29.929322899910527,8999999999,192,138,58211026.514737,92751.25143250429395715005034,421819.032715486,672.1105176268434949694360465,156589.8921045,249.50442079382076874635669,58211026.514737,92751.25143250429395715005034,0.105057306914325,0.0660401828907194,0.101895832943011
2016-04-15,109,1422,12884017.86809179245894185,42.9639648839779,0.06150538792341610738034721488,14,0.0200418055748141,7776.477644,11.1324752141383155789986,0,0,0,0,0,235.60998643,219.49086087558803,0.00000332360432495617,0.00143155754105815,763.1394303799996,23.299071531528813,8999999999,181,117,38198720.41666,54683.666271241540625288779,326484.789885983,467.3817630020645843796729114,64265.299966,91.9994747946913707990229,38198720.41666,54683.666271241540625288779,0.10532477513465,0.0667356034391903,0.101872954982682
2016-04-16,98,1426,13008016.25800287486006131,36.8851187538462,0.05331135827574549638466968948,14,0.02023469195914166,4795.065438,6.93047657584690585799622,0,0,0,0,0,654.91016746,219.91010836176338,0.00000334400876680304,0.00144533513993869,764.9738126126571,11.573512431627996,8999999999,130,63,13742342.761094,19862.29089769124000847732686,228539.377160222,330.3159926693705175873867892,100000,144.533513993869,14397980.761094,20809.90753817036284269732686,0.105294919587073,0.0639793409722597,0.100800579449203
2016-04-17,91,1432,13744096.82098010813083253,47.0353064015748,0.07182864502883757588237293176,14,0.02137970616834458,5973.483913,9.12223791866237274791011,0,0,0,0,0,356.32079343,235.37087242799137,0.00000355690590298071,0.00152712186916747,931.4098746534947,29.671627625710144,8999999999,127,63,25258138.634743,38572.25588357981897182741021,400922.835472111,612.2580298980921949519734292,251757,384.46362041599474479,25258138.634743,38572.25588357981897182741021,0.105336182928056,0.0611795337281405,0.0990338334579735
2016-04-18,97,1442,14107197.05400057366049244,43.5878658954248,0.06832251260204792531968901149,14,0.02194452875310584,6668.943482,10.45334442811334135172392,0,0,0,0,0,455.28066436,240.04335572415664,0.00000364818118059614,0.00156746633950756,961.6897083905731,18.456913932747824,8999999999,153,89,19768025.974949,30985.71531424367400555611444,222112.651403921,348.1541046544227574617931428,100000,156.746633950756,19768025.974949,30985.71531424367400555611444,0.105337054725214,0.0587848084942657,0.0990273974059431
2016-04-19,100,1418,14597871.18454907431264766,23.7098556440129,0.03845704650377902158097380519,14,0.02270779962293276,7326.345394,11.88322736966774021412196,0,0,0,0,0,631.39625358,248.2576347572609,0.00000370681355932203,0.00162198568735234,1122.5474660652383,33.43438367475963,8999999999,309,60,14254123.219704,23119.98384811654215187850736,237568.7203284,385.333064135275702531308456,92446,149.94608885297442364,14254123.219704,23119.98384811654215187850736,0.105340224343626,0.058707487942295,0.0983293336401961
