date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-07-26,6064,23395,44911709513.29556623870186841,0.00290343841165771,0.001304089629075278605542942053,0.000012,0.000005389842431673468,1412.653442,634.498288578431199189738,664.41166304,514.8375002821258,0.000056682723950653,0.449153535972789,159.39804111095717,-1.644172755810659,99991886774.362265,486545,11302,150496886.699782,67596208.814103284945164232,13484.7416140242,6056.719377618383315511987494,439.450395,197.380698798888835301655,152404549.721702,68453042.40584318903579476688,0.0609536513487832,0.0347940792932123,0.0405721439170383
2018-07-27,5940,23458,45473528391.08578943860042779,0.00282686664140306,0.001285580323187803257776660804,0.000012,0.000005457266236866684,1275.600957,580.107836195910899318049,522.76115013,513.7148406387205,0.0000556259633141913,0.454772186405557,164.2599694237996,-3.5008762728943337,99991885498.761308,451242,10799,191276428.009035,86987199.3735139690145702075,17877.1247336823,8130.019101781560476125792541,436.75,198.62175241262701975,193055069.999035,87796076.2801389998641086375,0.0607257262454493,0.0332995928000244,0.0389487953059922
2018-07-28,5040,23494,45438882255.61125691499929591,0.00170362676217578,0.0007741717839610881587556621685,0.000012,0.000005453108400145284,677.104753,307.693801363549807244571,2092.34333686,518.7031318656088,0.0000554613430889247,0.454425700012107,178.58227364483233,1.9192479905519269,99991884821.656555,397449,8436,47789424.928564,21716742.87633873226241012435,5896.77832249336,2679.64761701526315850242711,267.75,121.67248117824164925,49745221.928554,22605507.29714076683968900328,0.0598739851301561,0.0330463837366133,0.0389288855718759
2018-07-29,5006,23670,45430079008.93793241536296169,0.00246946612235246,0.001121971469608013161138313395,0.000012,0.000005452051969220952,814.513889,370.064337706688826150194,1588.41145029,521.6653721954752,0.0000551909576571952,0.454337664101746,168.58048400327704,-0.3181162244711053,99991884007.142666,329834,9613,62950870.814303,28600951.59894120211006407304,6722.33037517976,3054.207879979385964833679861,300,136.3012992305238,64621761.896603,29360100.35024182234132376884,0.0598545081712762,0.0327704260823366,0.0388479547398854
2018-07-30,5160,23116,44607273756.50489285884028333,0.00261323924041283,0.001165789413353445426056451444,0.000012,0.000005353307398687056,1379.714535,615.50300235763092329658,606.10454314,521.4796188247503,0.0000545795057174185,0.446108949890588,174.5568353146493,-4.259595645582318,99991882627.428131,527971,10902,164974646.303225,73596666.2209028803624215463,15387.3785371008,6864.44728075501007165872727,384.1435,171.369853392295091378,167753200.811473,74836204.25479115477616511612,0.0586689436306836,0.0329069521929174,0.0387840009236637
2018-07-31,6032,23101,43391069756.9513936183190265,0.00312943619811706,0.001358006103819441299683742871,0.000012,0.000005207351169401832,1891.021282,820.600990348870960149052,957.79676243,523.2370803436594,0.0000561398774690596,0.433945930783486,163.77748531811955,-6.139768319599948,99991880736.406849,604269,11761,104397806.151663,45303003.16223734113213183722,9129.72090873591,3961.805237534858105248163182,464.318605,201.48916922681477655703,107374647.607643,46594791.3986474498985117835,0.0585946026937425,0.0313381619663901,0.038500163834783
2018-08-01,5695,23503,44693379427.66953001558335514,0.00321850407213549,0.001438575063916947047472036914,0.000012,0.000005363641114037604,1762.92595,787.97517553531678061865,621.43664491,529.6278295490665,0.0000588168267701926,0.446970092836467,152.5185233033879,-8.590035136174544,99991878973.480899,547747,11100,160904381.472492,71919446.32455404996641496576,14745.579754575,6590.833151829916031470086525,552.5847,246.9888346590112662549,163675935.275783,73158247.98531229143436437866,0.0585163050649142,0.0319189022020087,0.0381128712106699
2018-08-02,5839,23279,43055916053.90871972769575691,0.00255955882380184,0.001102131018106578362867557766,0.000012,0.000005167129621828476,1381.66777,594.93803849105781311821,603.61967447,534.1837477476455,0.0000570864795639849,0.430594135152373,151.24007418850397,-10.953480220506155,99991877591.813129,539807,10278,165653774.753468,71329543.87469555433069017956,16485.426614922,7098.528015870250592065509906,461.815,198.854830525393136995,169437214.748168,72958670.94711429951750260266,0.0577535540545607,0.0323652669808469,0.0381962527926036
2018-08-03,5776,23071,44039412651.30256343963352903,0.00319480644184022,0.001407088309833285775388344493,0.000012,0.000005285158905674916,1993.108752,877.824705884284795538736,537.58952402,533.2510117892509,0.0000594115478114227,0.440429908806243,151.9453946282579,-10.243923734415882,99991875598.704377,623859,15628,186000416.918843,81920146.66148920009434273685,12326.9702218738,5429.166370677150774204598133,727.4805305,320.4041837064322793519115,192645890.627443,84847012.04094218356238552665,0.0557947112677383,0.0323927218945673,0.0381042210343947
2018-08-04,5448,23500,42910913456.2094456606534815,0.00220968636870606,0.0009482736564865540431957217044,0.000012,0.00000514972805145288,1012.387697,434.46011018222322393478,799.23546042,533.3820418371844,0.0000612730857480567,0.42914400428774,146.82827547527978,-9.98361053988122,99991874586.31668,458159,10024,125109407.100158,53689951.93702681395163146292,12673.7490162269,5438.863402161417380436728206,399.999995,171.6575995693759785613,127041660.138658,54519166.74326585659492945292,0.0549574938727019,0.0326742129152829,0.038175528579906
2018-08-05,4810,23458,43427902876.16546992175206502,0.00123617780658802,0.0005368897247839944485093617536,0.000012,0.000005211771852780948,568.287008,246.815186049625118193632,1170.56268929,543.5397705245874,0.0000617796383253487,0.434314321065079,135.60189361389527,-8.843452999988841,99991874018.029672,459713,8567,85422058.069349,37100023.15437106396412416357,9991.44087282059,4339.425859140954881231681177,445.75,193.59560861475896425,85596673.957454,37175861.33526056284321114887,0.054741779928867,0.0326668884512724,0.0382284164942706
2018-08-06,5418,23706,41300142589.43009620718774417,0.0019247156373903,0.0007949749089429050899848280263,0.000012,0.000004956419910553452,848.06243,350.27945945369526233403,449.62905718,542.9021868872625,0.0000596035031345157,0.413034992546121,129.39329899869213,-14.378012397274667,99991873169.967242,440617,11210,222387480.46417,91853811.33586908545521298457,19916.0231922542,8226.014490761086460743455958,642.055121,265.191232116433816735641,223258619.98517,92213622.44143195187356102557,0.054492620678367,0.0337900421583953,0.0386240337298626
2018-08-07,6118,23241,37800870569.79913529505567272,0.00275121989922321,0.001040069615626403684548417072,0.000012,0.000004536473217222924,1705.712318,644.826520574519268231486,325.3726002,540.2673168834051,0.0000562404635013334,0.378039434768577,112.92895358185856,-20.97299861863994,99991871464.254924,619984,14221,307314971.828752,116177178.2460625701095947259,21790.9828692885,8237.850846957568763438147464,945.914555,357.593003711570040938235,309889567.384152,117150476.8945836766813773917,0.0534828025137207,0.0371760975089687,0.0399884591731078
2018-08-08,7582,23111,32880244158.73188120545991409,0.00231502833590932,0.0007612488591382294164182098316,0.000012,0.00000394595010694356,1518.79286,499.4234040285096125818,48.58619925,484.44377573439107,0.000052470571232192,0.32882917557863,69.7295666933695,-30.541455879214347,99991869945.462064,656058,17388,2058030294.43751,676740405.0357315716246264113,118536.812928729,38978.36247107224693352546127,1095.1617,360.121118936290914471,2061118103.204745,677755766.6470059224927365994,0.0534424465378599,0.0432734645351019,0.040015794983931
2018-08-09,6553,22907,34513722171.02898901573831427,0.00240709518974966,0.0008308457092839109622645780386,0.000012,0.000004141983480280992,1792.416955,618.68011811546318541828,273.1657823,483.67988339493303,0.0000526832495011601,0.345165290023416,86.73397562493716,-22.09383858465191,99991868153.045109,744639,14358,366048292.403442,126347165.0100102417430989979,25766.2325617734,8893.609134995300626952485934,846.668843,292.240696747885067627688,369951567.121942,127694439.9602623616889073939,0.0533975615258528,0.0444227721498865,0.0402954044625158
2018-08-10,5716,23018,31835941770.18734690392887152,0.00182986187536534,0.0005826011444075366307845880299,0.000012,0.000003820623745983348,1211.454565,385.709339851577279048635,245.77644816,476.8274012055086,0.0000518939099459921,0.318385312165279,76.31672032768991,-29.13847300757371,99991866941.590544,662047,13623,406840719.237071,129532109.3958414795359358578,31607.2457159606,10063.28279396079297539545201,662.940401,211.070486519360238536879,430585508.388531,137092101.5021278018976200151,0.0532871105270455,0.0460225465112285,0.0405184673586468
2018-08-11,6042,22963,30279529035.46862771097059292,0.00150494706878836,0.0004557279539752530191517812474,0.000012,0.000003633839063925312,1029.641141,311.795849999202515538416,567.88870495,475.1976023366935,0.0000479766223849873,0.302819921993776,70.03324249989149,-29.767857793620266,99991865911.949403,684171,14643,176076518.234297,53319477.51664549501534373547,12300.9733726758,3724.979797161201429016065821,641,194.107569998010416,180123153.096092,54544879.16983155143995392339,0.0532319939167898,0.0463788559760185,0.040599617126406
2018-08-12,5241,23540,29548743413.47203884379304416,0.00129701987941833,0.0003832842554218449859784051576,0.000012,0.000003546137679188712,665.81867,196.75705609952624190442,1038.56014417,501.7963407226016,0.0000468096437739827,0.295511473265726,72.08005640497467,-32.29993638284438,99991865246.130733,513345,10877,96279320.757171,28451643.92197499631040302115,9104.12630117689,2690.373776058027462965500272,444.75,131.4287277349316385,99025581.777901,29263195.56218315510168752113,0.0521275986942093,0.0463001476316117,0.0398732458219703
2018-08-13,6242,23119,27613995174.31402858434631926,0.00152097896822447,0.0004200372318359789549066860187,0.000012,0.000003313949033704104,941.148324,259.909798241003082626808,419.10526885,508.1577065699762,0.0000440864555396829,0.276162419475342,66.64805049777439,-37.05510909410657,99991864304.982409,618778,14586,238584126.079327,65887969.50647698587081245483,16946.3570334479,4679.946959649951219463291682,872.6034555,240.980281513423926244281,247179563.689871,68261706.35345416932141966088,0.0523162566135715,0.0469728734465899,0.0403548077644671
2018-08-14,7001,22996,26948082164.7698348287916234,0.00187172224592997,0.0005044342941602190248762324892,0.000012,0.000003234033010552308,1228.108091,330.978508901698152793669,233.21516398,500.6251844459097,0.0000436011842402622,0.269502750879359,59.89850120246663,-39.59347106943114,99991863076.874318,656138,17360,428753694.099985,115550300.0096331521488187096,25066.5814053737,6755.512643889600885723011458,1000,269.502750879359,435155853.197288,117275699.4979236244537139784,0.0523256516733109,0.0436913403489371,0.0403631547313167
2018-08-15,6455,23246,28014346429.9459168825761684,0.00171281545650576,0.0004798731076399552684906495642,0.000014,0.000003922327698201024,1050.882508,294.421826334525656377728,465.51996225,497.92431258031377,0.0000446839953557004,0.280166264157216,78.06794915527652,-41.63917467331886,99991862025.99181,613541,16051,214796077.794972,60178614.67144004339122231795,13700.6929547344,3838.47196149302610385312343,730.62,204.69507591854515392,219909822.616442,61611313.45392460278515454547,0.0522299227783986,0.0425804294421883,0.0408909890998254
2018-08-16,6399,23555,29034062074.65750707304337104,0.00178571541520193,0.0005185079225860985933572792221,0.000012,0.000003484371035868324,852.382682,247.501460719713350830414,552.85193227,498.8147855881862,0.0000461632478506335,0.290364252989027,81.47703461817343,-42.94071527770063,99991861173.609128,477334,13955,180865536.207012,52516886.31220885521323645732,13029.2034870844,3783.214937569287504089422879,540.07573,156.81868589895343901471,181822534.662263,52794764.4537794646116899881,0.0519588498809394,0.0435293128171235,0.0411219434074049
2018-08-17,7384,23485,36052858235.26112031606237077,0.00224080556908851,0.0008079402215536898554212409821,0.000012,0.000004326695181585084,1182.067513,426.203817733780303481341,254.86039436,490.0521548190254,0.00005494848265402,0.360557931798757,127.38116744680579,-25.799849546175153,99991859991.541615,527519,18478,392339736.599629,141461203.9908313185947088612,23337.5141088354,8414.525820406003400588437598,1006.372815,362.855700794893095590955,431230585.703061,155483608.1094623034712108952,0.0545155064409335,0.0615271320140856,0.0505266415392751
2018-08-18,6279,23342,32579068081.55495408698184643,0.00180089347464899,0.000586762079452702767454852879,0.000015,0.000004887258083660955,986.367365,321.375458537040382448905,528.75119899,486.52398702933306,0.0000509317037784199,0.325817205577397,108.23851321066446,-31.570495469208193,99991859005.17425,547710,14284,189109470.006039,61615119.06559020075407190048,13590.4065463133,4427.98828358056242894816048,801.99,261.30214070101662003,194125367.107539,63249384.64266469600028669598,0.0547196917613404,0.0629065534903091,0.0519878558392149
2018-08-19,5536,23556,34251777638.41166700928959838,0.00130916700154846,0.0004484494815415664786021233121,0.000012,0.000004110547983667308,670.451914,229.660396936548948985626,808.6669106,485.9480756714048,0.0000527896604784445,0.342545665305609,122.90235511788623,-22.890000483600314,99991858334.722336,512121,11735,123650240.937786,42355854.04723275548044584167,10830.8769503934,3710.069950815692688543776581,400.832106,137.303300425618389082554,127100341.012866,43537670.87282196564249096539,0.0546344211745243,0.0636053811524833,0.0525443434949524
2018-08-20,5984,23021,31584117140.61855785592743688,0.00141598596536976,0.0004472630845948450911890606899,0.000012,0.000003790402692117504,879.679865,277.86174404146354023808,476.69963919,483.08850372472557,0.0000503628733225778,0.315866891009792,98.92297844769334,-30.570768322623938,99991857455.042471,621249,18970,209758617.867879,66255802.48843794488035127117,11155.8204148323,3523.754311096646680881337882,113.693,35.911854439576281856,211625913.269369,66845619.28150347250451266125,0.0547717204030377,0.0649701518788171,0.0519461967774341
2018-08-21,5735,23066,33430232466.96262916202911192,0.00144751601246572,0.0004839473775280441451616950718,0.000012,0.000004011954603834864,812.373489,271.600463268911770626708,508.73604035,482.89709537919316,0.0000516392926613937,0.334329550319572,71.1560878704422,-25.55155165134984,99991856642.668982,561219,23930,196549583.106672,65712333.73555299513016538438,8338.94481313297,2787.955669514473222086029489,0.09332,0.03119963363582245904,199550949.378272,66715779.17148135353231313958,0.0547977397733636,0.0662196032487436,0.0525507184905133
2018-08-22,5998,23141,31897964828.61224448798106428,0.00141390492874536,0.0004510436306998939257217963066,0.000012,0.000003828067544259552,825.66675,263.392340670772121358,427.23119106,482.59856750822064,0.0000501066981053995,0.319005628688296,30.96893739043906,-28.413474197553008,99991855817.002232,583962,13054,234046244.536181,74662069.38039908255594323758,18121.1475989682,5780.748082362256200809016187,800,255.2045029506368,236553460.756931,75461885.46715692983282057958,0.0548030170111458,0.0661348952090263,0.0527438633984437
2018-08-23,5748,23318,32600924336.55158302883462757,0.00136101338929994,0.0004437390875748976458976496507,0.000012,0.000003912429585749856,765.216168,249.487864598111017905984,259.36698732,475.72837282894767,0.0000500259510684243,0.326035798812488,31.26443092120014,-28.902269177783523,99991855051.786064,562240,12352,385522676.132909,125694193.6733210879622569676,31729.1445588251,10344.83699187344862524048785,400,130.4143195249952,391918393.590608,127779426.5236209563568299127,0.0548386325124869,0.0663582892772353,0.0528198513039709
2018-08-24,5726,23528,32669763994.18453377647381976,0.00184308236161073,0.0006021797101933426363055872659,0.000012,0.000003920691051486672,865.376932,282.739632787949187854192,459.50660944,471.5873171145801,0.0000487704848838318,0.326724254290556,49.81450317264045,-29.17287047699032,99991854186.409132,469527,12515,217606998.752053,71097484.39567046652286351147,17699.655159395,5782.90663315332347082317362,445,145.39229315929742,221511184.319829,72373076.51391403110379823492,0.0547887802447326,0.0663456632172728,0.0524913956879307
2018-08-25,5020,23715,32787517258.40064853040441704,0.00149613209062575,0.000490584532585345749348867405,0.000012,0.00000393482261887848,624.036695,204.6228085413476054853,1161.16357312,471.07654541818573,0.0000485974088212912,0.32790188490654,51.21033636190978,-26.995590896025984,99991853562.372437,417100,9923,86113495.012473,28236777.33047982796773927342,9014.80027421909,2955.970001972433280356133849,298.277909,97.80588858708141162486,89453863.121076,29332090.32957244558096423704,0.0547882912375504,0.0662545770403494,0.0522760723504041
2018-08-26,4371,23515,32233203006.96650891449579733,0.00136321992523373,0.0004394452476017481526987852436,0.000012,0.000003868299511773084,577.259567,186.084408432703489341219,1144.98623864,472.75884343160806,0.0000481770980310954,0.322358292647757,53.664770747538086,-29.116533006201887,99991852985.11287,423453,9535,87330178.835557,28151607.34605343804062789565,9331.50194819067,3008.087035857962578989783827,308.65,99.49588702573019805,88975871.075998,28682109.88690566079599123649,0.0546816403909569,0.0662312783571271,0.0518899617165001
2018-08-27,4633,23872,33770985033.88991811930254378,0.00180046991469504,0.0006080859703094737572173410771,0.000012,0.000004052848417047636,661.681696,223.474634518582925105888,458.41275214,470.9786498586068,0.0000493744487037396,0.337737368087303,67.5148885467962,-25.678198200870938,99991852323.431174,367505,12633,218126245.084205,73669383.92550541064702634912,17423.2427955648,5884.480165320118991227593734,379.999,128.339862135807052697,220107826.23637,74338637.92848902322807381011,0.0547335207456496,0.0670897564491217,0.0522126090908507
2018-08-28,5394,23082,35276588780.29566808955804269,0.0016178989929949,0.0005707860856560279760283159604,0.000012,0.000004233535627087152,913.216615,322.17792290420260495254,13.53449985,341.651808988358,0.0000497289878112929,0.352794635590596,56.986110302579895,-22.349683183741085,99991851410.214559,564446,15455,7387923640.7585,2606419828.612544281184907066,478064.717851576,168658.6679231678491990293793,500.249,176.485163659560058404,7388490214.396104,2606619712.752558022763521438,0.0548476274122464,0.0678052006951993,0.0524805015974892
2018-08-29,4882,23224,34469974465.85862949114581189,0.00167242335219444,0.0005765308867848316852713820932,0.000012,0.00000413673405859836,899.414227,310.05312213490138857231,624.41267147,341.06654633231113,0.0000489945132206891,0.34472783821653,57.07245423674641,-22.725639487601082,99991850510.800332,537791,13516,160137446.083577,55203835.60590762771700292781,12084.1376811613,4165.738659537646610371256289,478.645339,165.00237298588815725367,163329204.898576,56304123.72231078649537666128,0.0548636149982373,0.0677638978314469,0.0525339553472187
2018-08-30,5953,23525,33436640972.41169003875127165,0.00191909225838444,0.0006417322920061162114431030731,0.000012,0.000004012723969068684,893.976504,298.940078782085521516728,671.36619219,342.16932390483674,0.0000479765590921208,0.334393664089057,44.52698100882208,-22.941168388118797,99991849616.823828,465833,13665,148937868.453046,49803879.55362802365136691762,11090.1609817352,3708.479566019927072323191706,600.75,200.88699370150099275,151547049.815411,50676373.26966213357131505743,0.0542120981967933,0.0674932958147315,0.0520063061447584
2018-08-31,5836,23791,33543847596.13090052733356221,0.00195469769836625,0.0006557342670381033933963817125,0.000012,0.00000402558984493308,804.848732,269.99924018720550523788,664.78903627,341.59559252445246,0.0000477457375542674,0.33546582041109,28.976752885527652,-24.94669648203354,99991848811.975096,411751,13249,150411398.740255,50457883.27757923249223142795,11550.0993188533,3874.663543828694073193403097,499.98,167.7262008891367782,153027265.875487,51335417.29218624308309395083,0.0540817449153469,0.0673267835543922,0.0520174917108764
2018-09-01,5733,23709,34665612796.17167818874548125,0.0017496203028291,0.0006065660464921382184318270006,0.000012,0.000004160212673650392,753.62795,261.2710457339303283047,938.19309025,341.37925561150917,0.0000481714286716245,0.346684389470866,36.817422825331896,-19.486969011274184,99991848058.347146,430738,13806,106579177.673968,36949337.14220654836018261629,7885.85359632377,2733.902339498139188113118285,457.1465,158.485555251243243869,108872094.750846,37744255.69911132051004585264,0.0540532835442755,0.0675243025235633,0.0521974920285361
2018-09-02,5341,23725,34139786169.13206643068187615,0.00147089349141172,0.0005022008350558420419258548705,0.000012,0.000004097108360229492,635.830484,217.088865973763687452844,1009.68824177,342.4242200691496,0.0000468518645489762,0.341425696685791,51.00933144691928,-22.478993851438606,99991847422.516662,432275,11513,99032397.611852,33812205.34909083393962159493,8786.89135211952,3000.07050159975919844731774,499.75,170.62749191872405225,101163480.136952,34539811.68491801612519244903,0.0539442817698708,0.0674533970930665,0.0521243946827795
2018-09-03,5356,23922,33546470136.48782393956598017,0.00160064552588619,0.0005370038564261427404124309007,0.000012,0.000004025904657151368,640.259811,214.802079574312889505954,862.96839144,342.4181366620275,0.0000462012192572774,0.335492054762614,45.06631156533133,-21.82296585514745,99991846782.256851,400001,11119,115869651.512363,38873347.47051068768205119688,10659.5625026579,3576.198526887210928728551751,500,167.746027381307,118523675.467053,39763751.42045883453949315654,0.0538356327272589,0.0673656029527516,0.0521426910260328
2018-09-04,5745,23438,33093173865.13027944343466857,0.00157935842194219,0.0005227024498402850495035692576,0.000012,0.000003971504701491384,812.028712,268.747987287832752384784,79.63642994,341.619703291062,0.0000449781011689044,0.330958725124282,60.410852720563845,-23.797418350685675,99991845970.228139,514151,13117,1255604326.37233,415553207.1167192289694559171,95889.4446120339,31735.44834167419115605029716,751.065375,248.57163899499078193575,1257781844.976048,416273875.8977401448761131975,0.0538011201791455,0.0669047411783511,0.0520948331625527
2018-09-05,6581,23391,28250209734.97932929234993366,0.00214135457034079,0.0006049864954570829415678494676,0.000012,0.000003390301655801736,1221.066758,344.982054290988139024324,253.14488968,338.0010918303414,0.0000414721334873238,0.282525137983478,29.060253177856538,-31.597771839651045,99991844749.161381,570231,17741,394998472.524246,111596997.9531756447329024076,22404.2748971504,6329.770856737189136904481091,1005.776365,284.15710630214593289747,397474240.950346,112296464.7693746853887663834,0.0548285441698809,0.0710381789377655,0.0557202791573854
2018-09-06,6197,23041,30159172999.12819839032235772,0.00164746371410849,0.0004969019602655215777438422433,0.000012,0.000003619395967341828,1011.949644,305.220538387216539242436,331.66092914,335.37514393886994,0.0000464460114793318,0.301616330611819,29.882558368791635,-20.215643429776488,99991843737.211737,614247,17015,301488161.408601,90933752.96696604947917885522,17990.7987317864,5426.318698257180801194823462,1257.499,379.282234128031780681,306113440.421346,92328812.65084605318532748837,0.0549362847809272,0.0678216413601131,0.0565530712201562
2018-09-07,5874,23324,28752158877.32690596436196407,0.00158724981415061,0.0004564058177835420445651390835,0.000012,0.000003450540529017708,828.430121,238.210975664128654131889,444.33249682,333.45020817709633,0.0000448662468332648,0.287545044084809,26.06988239500553,-12.55488702338369,99991842908.781616,521928,12570,225038329.686281,64708656.43041345204372780533,18440.7451384821,5302.544873801562692161928419,979.99993,281.79412307495973406337,231800166.39072,66652989.06368564390311057248,0.0549720839940748,0.0675680824343575,0.056272708087524
2018-09-08,5449,23975,27602629895.46887862894686849,0.00159460713337268,0.0004401894148183126569085954856,0.000012,0.000003312585819585204,648.494829,179.016231218310976575843,996.9728666,333.9211455836224,0.0000446177354448484,0.276048818298767,29.257766528642282,-20.024166311728553,99991842260.286787,406680,10257,100295449.966977,27686440.44412711058346981736,9943.14846906279,2744.79438505397738593870258,684.75,189.02442833008070325,101986873.847177,28153356.00749863582548553076,0.0550350027694813,0.0663925522529459,0.0563667008004632
2018-09-09,4842,23690,27611093517.78947955450009347,0.00154619949066805,0.0004269574202612765132923499684,0.000012,0.000003313601559215148,666.648549,184.083972617909666085021,892.42636088,334.2706667771315,0.0000441666266907281,0.276133463267929,29.124253038552062,-13.270665223217454,99991841593.638238,431153,9488,112044921.54939,30939352.22901647002337651331,12010.4038903815,3316.474421497651490080524914,715.3745,197.5388382185630744105,113954712.11194,31466709.31116980790965997226,0.0543148861993481,0.0658242845753908,0.0562072162343981
2018-09-10,5766,23435,26690113641.10410983962140463,0.00183557995485193,0.0004899583529438064611112543961,0.000014,0.000003736920815179972,862.739099,230.284835508765326151802,277.70788242,332.06737306365693,0.0000423847816431826,0.266922915369998,22.52893598539787,-11.854242081376597,99991840730.899139,470009,13155,360061226.414963,96108592.26637885722822848007,27602.2020426783,7367.660239863405794631385643,1000,266.922915369998,363106967.871433,96921570.45540309348568946713,0.0543574581290365,0.0659572150787634,0.0562479359988666
2018-09-11,6130,23246,26302218360.45880346031950615,0.00152054351642422,0.0003999693138194606718630971508,0.000012,0.00000315652377849768,822.845165,216.4441941120289126431,411.25226505,330.6791406948252,0.0000418706666563029,0.26304364820814,22.450074435324304,-10.986993059450757,99991839908.053974,541152,13036,243139912.906575,63956409.7159549126579745205,18796.5080118806,4944.302041018605542021628084,999.9,263.017343843319186,245031278.442875,64453921.4067184099031000025,0.0543615779008497,0.0648387446840756,0.0562253031204369
2018-09-12,5933,23809,26950071771.1276041292941107,0.00174702929289041,0.0004708640748710530563555197474,0.00002,0.00000539045426184036,771.563258,207.953822618276661874644,589.54599195,342.98637123555955,0.0000425890747246038,0.269522713092018,28.77936143872179,-2.4042758590898186,99991839136.490716,441643,12150,169608207.845083,45713264.34108166193966784749,14111.9828596776,3803.499907448361496110613397,972.830147,262.199820597146695466646,171460591.745083,46212523.87549763530137804749,0.0540855216988917,0.064860190586625,0.0562930233417028
2018-09-13,5658,23991,28057676572.90676415985870098,0.00175093953749603,0.0004913130513281563070332378745,0.00002,0.00000561199334193766,717.02725,201.19760764939350106175,648.59547926,342.4531921167006,0.0000432274074155436,0.280599667096883,41.17641342865325,4.117552114520518,99991838419.463466,409510,12145,154166721.19436,43259130.64455539272759317988,12738.6844342001,3574.470611488793435405308288,711.32997,199.59895277803577148351,154711322.45336,43411945.57653133608436887688,0.0541104667415474,0.064892202139589,0.0556265501411255
2018-09-14,5693,23641,27721394346.01399063046305199,0.00129501559769815,0.000359025685027340682988833937,0.00002,0.00000554473144054014,606.256372,168.076438342809949838604,699.60028803,341.4780205908801,0.0000426879995075038,0.277236572027007,61.420651126619155,-1.0456976820610313,99991837813.207094,468146,11106,142927096.405665,39624618.25728011807300779466,12901.7455292669,3576.835703698718470575711168,604.625,167.624162361829107375,143286785.848038,39724337.32527791427113396227,0.0536565088416854,0.0645593115039661,0.0549060473437408
2018-09-15,5420,23805,28164054159.23885779249304295,0.00113717224148201,0.0003202999509165729212723106723,0.000012,0.00000337996239337476,456.277853,128.51683200581474309919,1630.79129102,341.73775387049153,0.0000431821015893707,0.28166353278123,52.94190252429449,-2.996484628610878,99991837356.929241,401239,9727,61314919.884216,17270176.94678636447205806568,6316.52085508543,1779.133578929677963157150479,354,99.70889060455542,61440798.357416,17305632.32224898385407610168,0.0536700310925594,0.049296480699665,0.0548010093401561
2018-09-16,4802,24188,28099405730.00016142153655041,0.0012788819180755,0.000359387556064639018200127722,0.000012,0.000003372203963338128,437.843129,123.041361244513937376876,1434.7162364,343.49021639199714,0.0000432491590306372,0.281016996944844,53.59810693991436,-22.06051450791776,99991836919.086112,342364,8785,69694504.308194,19585340.30424817029379525174,7952.49467686966,2234.786172313769417213597033,392.75,110.369425550087481,69862665.7363,19632596.5237764746997486372,0.0536361626392897,0.0459551585939816,0.0547883059766735
2018-09-17,5958,23678,27177169748.71749895948762708,0.00147674657241094,0.0004013706894493760346975017891,0.000012,0.000003261526631159988,621.057585,168.799654413450657992415,934.31162521,346.78060948768456,0.0000434218671284835,0.271793885929999,49.393102255992474,-16.580867652971428,99991836298.028527,420558,12271,107021933.154355,29087907.09176274093079199564,8740.30495340192,2375.561447498326669618032198,667.008538,181.288842491507403331462,107252282.083195,29150514.5222519773476642668,0.0536212014612005,0.044979378022895,0.0543021690863035
2018-09-18,7725,23407,32088451318.40880274906308282,0.00195655793602317,0.000627880405498110236758938752,0.000012,0.00000385092857576802,1018.634932,326.89086399285949170622,333.91604663,344.2976883673345,0.0000506049023397303,0.320910714647335,65.39662409424892,-6.315931815681253,99991835279.393595,520626,17682,299452021.814014,96097362.32292458248697075269,16974.2652038739,5447.223577188564780714311056,1145.959305,367.750619524313336702175,300138957.334898,96317807.29184810624355819683,0.0550860458026881,0.0532869758417301,0.0587337085932652
2018-09-19,7369,23257,32546717676.89539988737619001,0.0016955717565263,0.0005518980183877853576035412815,0.000012,0.00000390592506342606,878.923358,286.08406440356630332579,341.3252202,341.3961405314594,0.000050978638103811,0.325493755285505,75.94290650596783,3.0477598474905,99991834400.470237,518364,16362,292951790.500458,95353978.40760660458662326129,18595.4281201783,6052.695729978513841968005542,991.7535,322.8095710325430830175,304258394.902358,99034207.53390865681088772079,0.0551015716495606,0.0522576360258302,0.0587837741111139
2018-09-20,10646,23121,45698616890.01206788763085524,0.00265127667719546,0.001211695732483221787558148249,0.000012,0.0000054842819366478,1556.198661,711.21935052981609904965,172.53992559,336.027236188798,0.0000703019040456137,0.45702349472065,151.07232424846814,36.698504300262975,99991832844.271576,586962,25231,579528665.615072,264858216.0501951973770696368,23018.7530210388,10520.11094978667225017881122,1000,457.02349472065,580786157.473831,265432919.3740680015690303102,0.06077624458268,0.0812880443401738,0.0739632674266882
