date,AdrActCnt,IssTotNtv,NVTAdj,NVTAdj90,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,TxTfrValNtv
2018-02-28,149,0,574.2940289,251.1859800783385,39609523.80952380954,139,139,68970.809056105,706.478079303311,32.75421905,98200.453023160303157408
2018-03-01,190,0,368.50567145,251.2728594754421,39609523.80952380954,190,190,107486.877076429,741.205001143207,62.85321701,140828.95021720928669766
2018-03-02,174,0,649.4636148,251.9516513862854,39609523.80952380954,202,204,60988.0567701825,355.223896290159,107.262493679627,72465.674843192501380373
2018-03-03,240,0,373.54324336,251.80663301645413,39609523.80952380954,262,262,106037.318338767,505.184512173525,92.49735407,132358.342189463560106046
2018-03-04,143,0,800.86398812,252.88669895585628,39609523.80952380954,141,140,49458.4903270361,398.986154240299,37.822174145,55858.061593641825432796
2018-03-05,349,0,295.03099482,252.58143344417715,39609523.80952380954,417,417,134255.46639194,536.39239069389,114.75409836,223675.626919352268250188
2018-03-06,206,0,166.27228371,249.93806369762586,39609523.80952380954,239,239,238220.844303406,1167.26264463187,150,278975.772067016040234412
2018-03-07,175,0,638.2235404,252.3142566676063,39609523.80952380954,200,200,62062.1479816959,350.44241020546,125.72203215,70088.482041092074943941
2018-03-08,174,0,449.14445015,255.99779855114596,39609523.80952380954,173,172,88188.8305565796,952.598387594881,50,163846.922666319554529893
2018-03-09,158,0,719.97880219,258.3504612786296,39609523.80952380954,173,173,55014.8472275315,394.965513442914,47.39616258,68329.03382562409337784
2018-03-10,145,0,1021.10656486,259.78458215818245,39609523.80952380954,177,177,38790.7836191304,329.681121563957,98.7,58353.558516820361249339
2018-03-11,101,0,3135.95351743,266.0981467031719,39609523.80952380954,101,101,12630.7751659296,179.669940221691,47.11239832,18146.663962390765427082
2018-03-12,107,0,2796.14976544,281.6260420037066,39609523.80952380954,112,112,14165.73757925,175.732742032679,34.277856475,19682.067107660000013056
2018-03-13,85,0,2084.04134714,294.0435611972255,39609523.80952380954,76,75,19006.1122654618,313.271226383358,33.68658333,23495.341978751829131744
2018-03-14,120,0,1047.07928081,311.8618986443604,39609523.80952380954,145,145,37828.5814029029,413.906694725744,132.79016361,60016.470735232872451794
2018-03-15,129,0,955.07634058,316.44829678351283,39609523.80952380954,145,145,41472.6259320414,380.324071752585,89.7,55146.990404124773977068
2018-03-16,94,0,728.50346529,317.83299771863017,39609523.80952380954,111,111,54371.084966362,570.414919634703,118.12003594,63316.056079451978581839
2018-03-17,112,0,287.28726848,325.4034884646814,39609523.80952380954,131,131,137874.274831954,1120.02467618232,55.7,146723.232579883597234325
2018-03-18,155,0,571.40332159,328.68843199924044,39609523.80952380954,156,156,69319.7297126075,560.065004865481,146.5569654,87370.140759015105589737
2018-03-19,101,0,2052.70455233,339.5919253566118,39609523.80952380954,98,98,19296.2614929408,203.076054871334,42.67102454,19901.453377390762728877
2018-03-20,160,0,212.85020099,340.889296196151,39609523.80952380954,182,182,186091.080132491,1288.09599751781,109.91292818,234433.471548241811130401
2018-03-21,199,0,196.09686509,342.48950779347234,39609523.80952380954,222,222,201989.581993816,1111.06369968721,146.971682785,246656.141330559676625435
2018-03-22,156,0,133.08295587,338.9318037566357,39609523.80952380954,159,159,297630.328026321,2351.61813984779,92.11330287,373907.284235797796904747
2018-03-23,90,0,1533.54972838,346.0737358127511,39609523.80952380954,89,89,25828.6530110301,322.774299733708,50.80897373,28726.912676300053275048
2018-03-24,111,0,2715.60028977,351.01472784395196,39609523.80952380954,103,103,14585.9182438578,182.414403474984,40.59,18788.683557923338196735
2018-03-25,96,0,1112.4909538,358.2769402998321,39609523.80952380954,98,98,35604.3558593325,470.57694995769,50,46116.541095853620154119
2018-03-26,101,0,2182.3814548,362.1072571293972,39609523.80952380954,99,99,18149.6794349963,222.594807241074,58.27626561,22036.885916866278991852
2018-03-27,111,0,1583.41646264,365.11232260725495,39609523.80952380954,112,111,25015.2279858786,269.296229466383,79.49446361,29891.881470768548355533
2018-03-28,103,0,72.18280138,349.3440789270515,39609523.80952380954,90,90,548739.07706471,6126.27193624411,58.16320602,551364.474261969610519421
2018-03-29,108,0,1234.66860769,352.945398986228,39609523.80952380954,119,119,32081.0973592213,368.606374234381,71.07958972,43864.15853389128310739
2018-03-30,122,0,74.89315994,339.5679468913478,39609523.80952380954,165,165,528880.392296007,4656.09833706089,92.98393072,768256.225615046570788656
2018-03-31,100,0,428.20955201,341.75912674104626,39609523.80952380954,123,123,92500.3275236653,971.506680721913,105.921213476837,119495.321728795291960793
2018-04-01,90,0,232.17155238,339.4609563589156,39609523.80952380954,102,102,170604.55255249,1779.46940434579,149.713973255,181505.879243270429330577
2018-04-02,95,0,626.82082733,343.10559130845166,39609523.80952380954,101,108,63191.1418423002,748.860972315364,81.9311824,80876.985010059326953603
2018-04-03,94,0,1482.060013,352.54871846222915,39609523.80952380954,98,98,26725.9918370248,305.480924231376,80,29937.130574674807420368
2018-04-04,88,0,2365.52415564,353.8814377987225,39609523.80952380954,82,82,16744.5019384115,239.048904424897,68.801565495,19602.010162841537508541
2018-04-05,85,0,902.58834113,364.16064073255154,39609523.80952380954,81,83,43884.3734233789,825.568736597259,170,68522.205137572523085215
2018-04-06,78,0,303.13141395,363.97665536792783,39609523.80952380954,73,74,130667.829156574,1858.60964249807,118.373933155,137537.113544857261159294
2018-04-07,69,0,1036.87775127,368.7500984234996,39609523.80952380954,79,85,38200.7654818013,670.64531853619,107.55181165,57004.852075576157248456
2018-04-08,79,0,1549.26390261,388.02603856101393,39609523.80952380954,83,83,25566.6731424512,363.072581512184,50.90863884,30135.024265511239705261
2018-04-09,76,0,356.52337131,389.9044373153281,39609523.80952380954,71,71,111099.375234594,3049.05619202822,42.31364484,216482.989634003715030172
2018-04-10,97,0,488.91811169,392.81180636622116,39609523.80952380954,97,97,81014.6379571664,1412.42109317955,93.67034388,137004.846038416379582768
2018-04-11,93,0,352.42014836,397.1215122827858,39609523.80952380954,111,111,112392.903736685,1345.87001357743,214.85358159,149391.571507094969477587
2018-04-12,118,0,3253.07074038,403.27364788403844,39609523.80952380954,118,118,12176.0413377713,125.430670573485,39.11004932,14800.819127671282885181
2018-04-13,129,0,422.57557929,404.6615025086223,39609523.80952380954,152,154,93733.5845967865,790.908685343029,100,121799.937542826499917246
2018-04-14,98,0,1254.22911499,406.60144399208355,39609523.80952380954,99,98,31580.7720744373,403.520449976546,43.10364826,39545.004097701483973592
2018-04-15,152,0,487.91882752,408.39693378746205,39609523.80952380954,161,161,81180.5603222353,865.308886746466,50.66948301,139314.730766181058748388
2018-04-16,115,0,1209.5859855,412.3747777713004,39609523.80952380954,123,123,32746.3481591124,367.444879260278,90.63922956,45195.720149014222214411
2018-04-17,118,0,815.76907178,413.03855934507925,39609523.80952380954,124,124,48554.8241284743,524.264983073849,30.227509185,65008.857901157282503075
2018-04-18,136,0,205.75759165,413.82130620300177,39609523.80952380954,144,144,192505.770953052,1980.29406888734,70.19760341,285162.345919777303432572
2018-04-19,146,0,748.96392428,414.0797939564478,39609523.80952380954,153,156,52885.7566103839,610.175437764538,68.08437705,95187.368291267857713376
2018-04-20,224,0,605.93455886,417.3482932536869,39609523.80952380954,252,252,65369.3096560911,400.389083529836,77.468896035,100898.049049518600222176
2018-04-21,160,0,1024.79391557,421.73764832569174,39609523.80952380954,156,156,38651.2089970331,294.771444384165,50.02784438,45984.345323929818123122
2018-04-22,142,0,985.51305374,426.29416442144515,39609523.80952380954,147,147,40191.7799658662,323.17349194719,50,47506.503316236930615313
2018-04-23,140,0,1447.71077957,435.0583176680609,39609523.80952380954,136,136,27360.1083645906,253.953569212523,44.721529845,34537.68541290308157965
2018-04-24,183,0,921.64834836,434.8729023084918,39609523.80952380954,195,195,42976.8293731828,281.5777868816,60,54907.668441911978848056
2018-04-25,137,0,1030.94946573,437.3734664536727,39609523.80952380954,133,133,38420.4319670588,383.748850666666,54.48837209,51038.597138666599047898
2018-04-26,206,0,62.21704678,420.93910730721507,39609523.80952380954,222,223,636634.585845667,3587.47497417133,100,800006.919240207488947473
2018-04-27,132,0,313.99529783,421.6875159696138,39609523.80952380954,140,139,126146.869341344,975.400660903772,55.1781421,135580.6918656243600768
2018-04-28,137,0,1044.23076533,423.9751756243313,39609523.80952380954,125,125,37931.7724824313,391.23971745361,38.377173,48904.964681701297487205
2018-04-29,150,0,1682.67884022,429.84775424374686,39609523.80952380954,148,148,23539.5625491903,195.362315830678,54.98117649,28913.622742940279904768
2018-04-30,109,0,297.43819912,429.4838144569431,39609523.80952380954,103,103,133168.92021974,1560.11506162489,52.69536156,160691.85134736355000392
2018-05-01,111,0,364.33439708,435.2796399665071,39609523.80952380954,99,99,108717.497242343,1114.4898496373,42.99802623,110334.495114092742934374
2018-05-02,118,0,1707.49045599,442.34094741687676,39609523.80952380954,114,114,23197.5081738711,274.039147888139,49.35,31240.462859247903039472
2018-05-03,176,0,578.95015426,447.6658628415345,39609523.80952380954,177,177,68416.121004215,415.991861938729,52.36600133,73630.559563155039020663
2018-05-04,152,0,663.34281044,446.4659165915175,39609523.80952380954,153,153,59711.9968532326,447.925061370997,41.7,68532.534389762591183599
2018-05-05,131,0,1519.32134109,447.3131461931078,39609523.80952380954,123,123,26070.5373762425,259.908122886606,45.1715892,31968.699115052527472871
2018-05-06,118,0,261.648965,447.8921291639718,39609523.80952380954,114,114,151384.217437005,2203.78738654014,42.6165001,251231.762065575476904222
2018-05-07,130,0,148.68166311,438.6299416846272,39609523.80952380954,124,124,266404.901452148,3780.22474230324,85.092453635,468747.86804560156669003
2018-05-08,148,0,818.33715404,437.90902545638653,39609523.80952380954,157,157,48402.4507671649,491.970978870437,64.61539963,77239.443682658567788094
2018-05-09,118,0,2202.65468051,438.28056572842974,39609523.80952380954,108,106,17982.6298511477,271.68068043245,47.63194287,28798.152125839723679505
2018-05-10,114,0,1122.85349559,442.74968615214965,39609523.80952380954,113,113,35275.7719195128,474.949049970813,44.04320449,53669.242646701919516863
2018-05-11,124,0,292.03945336,440.1506112565639,39609523.80952380954,124,124,135630.728497528,1592.36194876926,73.3539462,197452.88164738822302433
2018-05-12,100,0,3173.89157223,441.4455283536648,39609523.80952380954,97,97,12479.79740583,190.413744966454,50,18470.133261746049991101
2018-05-13,117,0,534.00886893,438.64322803116227,39609523.80952380954,106,106,74173.9063045342,1200.6070465523,40,127264.346934544190471863
2018-05-14,120,0,742.56292644,437.70264076405925,39609523.80952380954,111,111,53341.6393402738,729.748379051926,65,81002.0700747637999488
2018-05-15,112,0,1592.34043204,444.45022643568745,39609523.80952380954,116,116,24875.034893559,303.341271583526,38.93961349,35187.587503689019400773
2018-05-16,116,0,2258.72591327,447.53893739592127,39609523.80952380954,110,113,17536.2241061509,244.334604551732,51.2250720344828,27609.81031434572506884
2018-05-17,81,0,649.0399976,454.2299258475907,39609523.80952380954,73,73,61027.8626212476,1518.35331086202,44.86995595,110839.791692927586494248
2018-05-18,72,0,2229.47144337,455.5689410392216,39609523.80952380954,69,69,17766.329291792,432.999663047275,29.11392405,29876.976750261967248976
2018-05-19,77,0,2698.95207697,458.17870424377537,39609523.80952380954,76,76,14675.8900047051,284.372414274278,43.816434475,21612.303484845133940655
2018-05-20,78,0,825.24990615,461.4422556754795,39609523.80952380954,85,85,47997.004924399,945.592842579047,152,80375.391619219033141184
2018-05-21,80,0,2683.47820888,463.8376632421284,39609523.80952380954,77,77,14760.5162875525,266.859767379628,27.08708709,20548.20208823133533588
2018-05-22,83,0,21.79991686,378.03005751836315,39609523.80952380954,85,85,1816957.56298444,21412.4093372918,42.08465418,1820054.793669801967774554
2018-05-23,102,0,180.41796705,372.66724598400987,39609523.80952380954,127,127,219543.122324877,2208.87380717097,98.7,280526.973510712669137172
2018-05-24,112,0,362.3813085,369.0198223127063,39609523.80952380954,126,126,109303.440548555,950.654492267308,100,119782.466025680804484004
2018-05-25,64,0,2695.71210547,371.2170576385227,39609523.80952380954,67,67,14693.5289303396,281.877525083129,55,18885.794180569632769998
2018-05-26,74,0,2891.09204553,371.97495334387963,39609523.80952380954,72,72,13700.5405520576,256.040640883439,79.47623315,18434.926143607596025836
2018-05-27,129,0,416.38503692,370.74458310081417,39609523.80952380954,129,129,95127.1546705566,1223.61675357891,99.04947467,157846.561211678842879653
2018-05-28,58,0,1702.86900882,372.47231790042383,39609523.80952380954,59,59,23260.4643130937,494.906879263283,70,29199.505876533679975236
2018-05-29,105,0,1138.68372421,373.80750204700144,39609523.80952380954,101,101,34785.3604712874,469.995067936212,54.7,47469.501861557369701353
2018-05-30,95,0,1570.53115387,377.06016527488595,39609523.80952380954,93,93,25220.4636068353,369.293317705772,75.8416933196683,34344.278546636748247343
2018-05-31,75,0,1003.36013866,377.9200350594191,39609523.80952380954,66,66,39476.8760322808,642.682989040315,63.26430673,42417.077276660811205685
2018-06-01,53,0,1783.09830752,381.3084745725495,39609523.80952380954,47,47,22213.87550108,615.152742477872,62,28912.178896460000009216
2018-06-02,49,0,3257.90252936,382.8359060206782,39609523.80952380954,47,47,12157.983074239,432.29693158232,27.01170956,20317.955784369038263253
2018-06-03,77,0,2851.58607173,387.8493275484246,39609523.80952380954,66,66,13890.3483230639,323.961670130701,34.547808755,21381.470228626275026817
2018-06-04,90,0,4534.94743271,397.7809956305398,39609523.80952380954,81,85,8734.28510413091,162.711543311102,42.360931113548,13830.481181443653528846
2018-06-05,61,0,3750.30226601,400.0801067509631,39609523.80952380954,58,58,10561.6883653709,184.946027805704,35.85478602,10726.869612730854570954
2018-06-06,69,0,3191.65110364,403.51178779870065,39609523.80952380954,65,65,12410.3551808395,195.417695087684,33.11236396,12702.150180699479813793
2018-06-07,59,0,913.8226936,404.04550902039216,39609523.80952380954,55,55,43344.8677593,1122.61019236335,35.96150402,61743.56057998419755796
2018-06-08,42,0,1069.67885698,404.1261895775492,39609523.80952380954,34,34,37029.36030858,1255.06053774059,110.881210115,42672.05828318
2018-06-09,47,0,3600.54307685,404.20086944660795,39609523.80952380954,46,46,11000.98595241,303.901404138478,59.944,13979.464590369999991808
2018-06-10,69,0,967.70848694,402.977910122717,39609523.80952380954,71,71,40931.2559973117,701.701340847066,85.7,49820.795200141664936512
2018-06-11,53,0,2379.09281483,403.0853129633601,39609523.80952380954,49,49,16649.0031673444,446.202232469681,47.70010902,21863.909391014393051024
2018-06-12,93,0,388.13693805,400.17933712225084,39609523.80952380954,128,128,102050.384611475,1190.94276363362,472.41210115,152440.673745103736614603
2018-06-13,84,0,765.02383463,399.7170355647149,39609523.80952380954,132,134,51775.5421681576,499.707067512759,176.526382755,66960.747046709701835812
2018-06-14,70,0,3137.67559493,401.5969092948573,39609523.80952380954,72,72,12623.8429089151,300.228188818085,36.92059864,21616.429594902105029951
2018-06-15,61,0,1209.29705372,406.4097123008203,39609523.80952380954,58,61,32754.1720933217,599.536570464946,89.01950215,36571.730798361728638616
2018-06-16,75,0,618.71349469,406.6554491880964,39609523.80952380954,76,76,64019.1690494398,966.777898728024,100,73475.12030332984791559
2018-06-17,61,0,3286.7921635,406.991819045069,39609523.80952380954,50,52,12051.1190970121,249.91394276351,54.1824625205477,12995.525023702538023937
2018-06-18,57,0,1368.56439881,414.42718854115884,39609523.80952380954,56,57,28942.3894440181,582.067000627862,120,33177.819035788141998883
2018-06-19,69,0,647.56648807,421.3247603467961,39609523.80952380954,75,75,61166.7288830885,1250.62024004012,42.5478537,93796.518003008768326071
2018-06-20,71,0,2160.50436872,435.7073058618377,39609523.80952380954,59,60,18333.4615671182,378.242623362636,119.335023455,22694.55740175816765
2018-06-21,61,0,2253.67415659,436.1472565822792,39609523.80952380954,54,54,17575.53268898,381.318490081111,106.48102204,20591.198464380000027648
2018-06-22,78,0,626.39087158,433.56667709899875,39609523.80952380954,88,88,63234.516349,1177.32334088826,402.31217125,103604.453998167249996277
2018-06-23,47,0,4163.16781197,434.9468241217477,39609523.80952380954,39,39,9514.27509015,307.243051765641,123.7,11982.479018859999998976
