date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-09-03,55511,567,15017260,26485.467372134,1.42600607,555184853.1057784080477711867,389328534.59803647,5415669.11536476,0.000432397988481229,0.1140114060314064294886009497,0.0001,0.0263672378384239,2.02708177,534.48547147523293222303,7087.5,122.860693972574,1868777.9817982939125,7087.5,1868777.9817982939125,44.64411437,47.89716806049575,0.0571501059441411,263.672378384239,,41.368191688317694,2105585.94156848,4688,157238,47163.79687166,12435790.49478172315364976674,0.990116504836426,261.0663737077103201428714898,0.010671825,2.813865479450381366175,155683.93898747,41049554.46905296813626648533,0.0833068719306832,0.0756464794657744,0.0831931198260663
2017-09-04,61301,567,16937270,29871.7283950617,1.21564913,473034820.0737108572583320088,389121176.65012395,5242169.89409014,0.000596702587642843,0.1336037532764832102559074763,0.0001,0.022390342532996,3.08077546,689.7961781664831707816,7087.5,122.448526574485,1586915.5270260915,7087.5,1586915.5270260915,29.96737609,47.70099372702117,0.0528799898038384,223.90342532996,,9.944153538220325,2112673.44113478,5163,165475,70499.11327006,15784992.9438912713700889976,1.56381913217936,350.1444602914841791619016256,0.01055476,2.3632469175356486096,258772.97089738,57940154.5667334350037995048,0.0843051429675564,0.0820603902253873,0.0839818338336778
2017-09-05,60105,579,17741295,30641.2694300518,1.26148916,493240446.4009820955145493591,390998562.6210888,4997728.09152725,0.00056572321332737,0.1316270249219159588974815463,0.0001,0.0232670362150663,2.52991421,588.63605545080848462123,7237.5,124.613135803993,1683951.7460654234625,7237.5,1683951.7460654234625,48.6564349,47.87175826743083,0.0526097132204269,232.670362150663,,11.64832140504123,2119910.94113478,4472,151218,43568.97388017,10137208.93123193083324805271,0.632653785029825,147.199785278877080760598524,0.01066818,2.48216930408846000334,95668.64006464,22259257.13030121651773885632,0.0841769997348503,0.0823293742689844,0.0841425244534504
2017-09-06,63097,574,21795315,37970.9320557491,1.34128997,529840317.3660738322361984993,395022948.1261356,5303610.41894198,0.000683442245458386,0.1702400684581029883402547822,0.0001,0.0249092106303617,3.23541559,805.91648408065971518903,7175,123.120319181972,1787235.862728451975,7175,1787235.862728451975,31.0250836,48.087071572727005,0.0541318471895706,249.092106303617,,19.4614154426401,2127085.94113478,4734,173192,68560.20013735,17077804.66081004304420179495,0.808588451938889,201.4130006262388443225636615,0.010570165,2.632944663826771786805,140041.0511682,34883120.4044595420617353794,0.0837619209842714,0.0766580528443631,0.0844988212184262
2017-09-07,61342,572,18877262,33002.2062937063,1.33788822,531467614.1999113599907853107,397243660.98199594,5187562.93947707,0.000666531121410807,0.1659796361117612336689500488,0.0001,0.0249020084404224,2.94806715,734.1279305223200956416,7150,122.280294774363,1780493.6034902016,7150,1780493.6034902016,60.36659223,48.52048419176484,0.0538608114659602,249.020084404224,,0.34368844358029516,2134235.94113478,4423,166681,35354.58707123,8804002.25655418118760087552,0.669277935018868,166.6636478682832549499788984,0.01055953,2.62953505186893545472,111555.91548688,27779663.49033333687968858112,0.0837644492990324,0.076529736409282,0.0787084705809472
2017-09-08,61200,572,17445793,30499.6381118881,1.20560061,479642637.337414446911751852,397845383.42523956,5342001.73953463,0.000517028183029765,0.1158075975574733468871153407,0.0001,0.0223987011460082,2.32766088,521.36580420374455299216,7150,121.872005875644,1601507.1319395863,7150,1601507.1319395863,60.34180087,48.82707027068024,0.0518679998216937,223.987011460082,,-7.647685924530108,2141385.94113478,4502,170890,35487.60412024,7948762.39077105008148825968,0.694429931119902,155.543284939977443162428752,0.01056979,2.36749567386066012278,118671.13092908,26580791.96339273343999298456,0.0833598202057778,0.078702402315183,0.0794961627258694
2017-09-09,59656,567,14283988,25192.2186948854,1.18639834,472737743.0943319568602307539,398464601.39507055,5312456.8695794,0.000351156840707965,0.07726653221309484409872802982,0.0001,0.0220034250386005,1.58722892,349.2447256031882992646,7087.5,120.408167514216,1559492.7496108104375,7087.5,1559492.7496108104375,29.35168326,48.50194115319321,0.0508557759587675,220.034250386005,,-5.394896163322496,2148473.44113478,4520,162241,73197.6228541,16105984.0747394013347968705,2.51334344464938,553.0216408060059776168839269,0.01061322,2.3352719068817559861,407767.35380336,89722784.0260072024848659768,0.0832292879411713,0.078716355066886,0.0763029585169364
2017-09-10,60218,579,16801870,29018.7737478411,1.18044894,472170959.1964927237745420912,399992699.66472816,5218253.71415438,0.000806221224760893,0.1765887261394761225621221037,0.0001,0.0219032593928358,3.03461669,664.67996518898785109502,7237.5,122.543679191487,1585248.398556491025,7237.5,1585248.398556491025,64.14476064,48.73222265572854,0.0515833619664142,219.032593928358,,-6.9601651875603725,2155710.94113478,3764,158855,33606.9683557,7361021.4530172152588609406,0.591194399917787,129.4908429299119241505679037,0.01056024,2.31303675970600328592,93914.18639894,20570267.85363114690836714052,0.0832329872482993,0.0782402071377503,0.0751248775024554
2017-09-11,60608,576,17600065,30555.6684027778,1.15359067,462422910.9021423376124635833,400855278.9508919,5599983.0751098,0.000473744908391767,0.1012850300015836199549316797,0.0001,0.0213796556348053,2.09442624,447.78111763700077611072,7200,121.502922289589,1539335.2057059816,7200,1539335.2057059816,49.56624953,48.86181802743631,0.0508468569200148,213.796556348053,,-4.7729274704600035,2162910.94113478,4421,168266,43636.76819543,9329390.77034117701980399779,0.666015160348971,142.3917477582063325488164035,0.010586575,2.263373278520389188475,112067.70697128,23959689.82828235652615491784,0.0831858980213763,0.0779109895749117,0.0744413770435364
2017-09-12,64535,571,34005119,59553.6234676007,1.1254175,454689834.3850956562193884666,404018805.4933693,5641245.21515816,0.000596237285908473,0.124929484358503553120007721,0.0001,0.0209529808536129,2.63179138,551.43874395843472076802,7137.5,120.0520435681,1495519.0084266207375,7137.5,1495519.0084266207375,28.25198646,48.81445165175604,0.0504341678427964,209.529808536129,,-2.355642320459644,2170048.44113478,4414,164904,76810.47291853,16094083.68418911257757857037,0.90289934034705,189.1843259103145603073235694,0.010635415,2.228436468652274408535,148891.71282059,31197252.07991452624951009611,0.083163075213461,0.0779393315620499,0.0730959262931848
2017-09-13,63369,563,22104089,39261.2593250444,1.0751734,435093016.5189273303848042404,404672416.73902667,5649663.24239839,0.000794656312972873,0.1588129369513811541246388101,0.0001,0.019985109834118,4.30624256,860.6073053395347166208,7037.5,117.987418478349,1406452.10457605425,7037.5,1406452.10457605425,21.34741198,48.16529639026768,0.0514896953467148,199.85109834118,,-5.290447170778124,2177085.94113478,5419,165996,101983.6007684,20381534.626353148613362712,2.66988966216288,533.5803814330135777789713984,0.01068339,2.1350872255071790002,443191.00436039,88572208.9963546360758978602,0.0796655909545044,0.0784101478446056,0.073392037429417
2017-09-14,63480,583,21681644,37189.7838765009,0.89047518,358469424.0981280877900703376,402559704.96033734,5234948.38612516,0.00067321943852681,0.110479545244333655270417373,0.0001,0.0164106291235579,3.72896247,611.94620110836401972013,7287.5,121.771188474905,1195924.5973792819625,7287.5,1195924.5973792819625,21.46422652,47.49591543227499,0.0506332615965438,164.106291235579,,-22.76580786206516,2184373.44113478,5539,173532,101768.09488838,16700784.61824252682428967202,1.10159804508287,180.7791696109139491977474317,0.01066432,1.75008200374940984128,191162.51195932,31370970.86092102148698464628,0.081027338370824,0.0862012056204869,0.0767096429722881
2017-09-15,63527,571,18247920,31957.8283712785,1.01608214,410796444.0974529227465651986,404294523.0092518,5388173.33598749,0.000338163586588742,0.06338841220749937552588988856,0.0001,0.0187448958792211,2.19873964,412.15145617316084894404,7137.5,118.876317297828,1337916.9433794060125,7137.5,1337916.9433794060125,25.38116387,47.01316728818759,0.0508698206746563,187.448958792211,,-13.497760191841483,2191510.94113478,6502,167721,86343.9892978,16185090.8918384197979994358,1.2488988725983,234.1047933053175123313718413,0.01073187,2.01167785739336546457,209466.56781106,39264290.03796125702764765366,0.0815667808041387,0.0899822336159128,0.0774192792201812
