date,AdrActCnt,BlkCnt,IssContNtv,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-04-21,137344,28674,1378368,34381.015619667798528,1378368,34381.015619667798528,0.00000471007010186393,0.024943277571496,,10.796733681817773,1648016,89803,582460417.517747,14528471.86855461460664133951,7883.92913552651,196.651032781442245010128359,2.86826,0.07154380532721911696,708000488.157687,17659852.69687185350046448975,0.0506540352599291,0.0433449864145361,0.0352954805863209
2019-04-22,151659,28678,1378496,34591.0417787743791808,1378496,34591.0417787743791808,0.00000466089388553129,0.0250933203859673,,4.073604642725822,1708071,111068,865981703.422885,21730356.33237616854773168166,9467.72679220239,237.5767017235410241588175218,3.646099,0.0914927303659549865627,1051561479.356335,26387169.10703025315337035785,0.0506460547551046,0.042557227721602,0.0352292949707878
2019-04-23,137800,28650,1377600,33514.34507275503936,1377600,33514.34507275503936,0.0000043874967235435,0.0243280669808036,,5.198325994740698,1678114,109435,731012176.873003,17784113.20274946532307608521,8527.04964340689,207.4466348734402724069339768,3.077691,0.0748742727942164124876,933157677.726233,22701922.48737493603690714084,0.0506824924407148,0.0425910050541829,0.0354274760946243
2019-04-24,129004,28681,1378592,32040.734082211483152,1378592,32040.734082211483152,0.00000427869280002577,0.0232416364538685,,3.5359284524817403,1729530,92652,828255138.590107,19250004.82215973746423597893,11026.6295782953,256.276915970212689867320368,3.91598,0.09101378352061996863,1021639283.688217,23744568.81847216623165751746,0.0507857982920481,0.0434811789369017,0.0348317732766962
2019-04-25,148067,28605,1376160,31249.30257454544976,1376160,31249.30257454544976,0.00000442844303901498,0.022707608544461,,2.155111882072248,1933942,90335,768683868.151142,17454972.37241820482577492446,10734.1689327578,243.7473061751788326406445458,10,0.22707608544461,969671150.540677,22018912.9033348056651435401,0.0508118427914831,0.0428162291497517,0.0348983492128437
2019-04-26,138569,28536,1373952,31722.658671089376,1373952,31722.658671089376,0.00000448308427737493,0.023088622216125,,-0.8829617332179603,2253036,96743,1467026311.8187,33871616.2946971584732165375,19531.8393719426,450.963260444818881358294425,9.058847,0.209156296096677307875,1889568736.359845,43627538.70521316032936150062,0.0506312117732437,0.0428932475221684,0.0349735628704313
2019-04-27,142839,28525,1373600,31541.83817764182016,1373600,31541.83817764182016,0.00000443144557428047,0.0229628990809856,,-0.36277047233907384,2399771,100064,498327058.322792,11443033.9495906979085143038,6235.9480267353,143.1954452121939861486743117,10,0.229628990809856,623993903.347241,14328709.02971297767057732073,0.0506328537554062,0.0428701743756725,0.0349783018646785
2019-04-28,143847,28591,1375712,31194.3417718142483104,1375712,31194.3417718142483104,0.00000440406049622487,0.0226750524614267,,-2.487211777127783,2143735,87562,504451258.350979,11438458.74734116252764768174,6882.66976363451,156.0648979650878194681719554,6.774238,0.1536062020361902853546,602660329.843365,13665354.59561902045051542885,0.0506384425615661,0.0429268232215411,0.0349654696882165
2019-04-29,152350,28593,1375776,30329.7815317569736032,1375776,30329.7815317569736032,0.00000428169264600346,0.0220455812078107,,-4.861463979867161,2110469,99405,894120016.136063,19711395.42525659032484954727,10216.4630853978,225.2278666057374624224765965,2.75,0.060625348321479425,1015567513.003971,22388776.07994339177676531629,0.0506802898893404,0.0431773145185122,0.0351478854236159
2019-04-30,159295,28561,1374752,31936.6817348594547776,1374752,31936.6817348594547776,0.00000441096482331458,0.0232308676291138,,-0.6647551129109369,2289116,117222,624937118.161972,14517831.46854062115765122041,6164.12237487675,143.1979109404203715659867242,11,0.2555395439202518,722570753.027802,16785945.51625794777051602187,0.0508160145039288,0.0438484222560353,0.0354327368835694
2019-05-01,167820,28594,1375808,31888.136707093838304,1375808,31888.136707093838304,0.00000436067497792773,0.0231777520606755,,-4.224395373636789,2062932,116293,469209465.5026,10875220.6559413370793030063,4952.02774261459,114.7768712159075578986915555,2.97,0.068837923620206235,575886162.271879,13347746.68431154887493539426,0.0508127123118367,0.038142561715323,0.0354014685973693
2019-05-02,129421,28570,1375040,31592.0830954632584,1375040,31592.0830954632584,0.00000426012254751614,0.0229753920580225,,-15.042910427002127,2044258,89024,513590008.244792,11799931.79650710441184744382,7228.97878001624,166.0886216499983016295722854,5.24866,0.12059002127926037485,643552606.912166,14785873.45376945455363315174,0.0507140195336768,0.0375619307113789,0.0354014324268145
2019-05-03,127858,28478,1372096,32040.537712674128352,1372096,32040.537712674128352,0.00000412685604828195,0.0233515276720245,,-10.120242980173368,2324110,91518,622891818.609204,14545475.5389304926094490135,8259.34503839806,192.8683242169505545945570725,3,0.0700545830160735,755878739.224114,17650923.29568688890979359879,0.0507262790100058,0.03775399050533,0.0348888449472967
2019-05-04,130854,28508,1373056,31301.2662932536429056,1373056,31301.2662932536429056,0.00000394769230481538,0.0227967878172876,,-11.892321490048099,2273234,86184,504009726.171324,11489802.78537689821520658078,7354.78458497964,167.6654636256384943916860245,2.86826,0.065387114624813331576,633864754.671885,14450080.31711202130386867913,0.0506895762058501,0.0365180327762241,0.034926391646987
2019-05-05,159056,28470,1371840,31569.60208261066224,1371840,31569.60208261066224,0.00000401731578916957,0.0230125977392485,,-15.347113263905923,2240626,104427,750588837.146689,17272998.97682705581876712322,9665.02153202439,222.4172526576525512575622709,2.73652,0.06297443396540830522,1009289203.524711,23226366.44328068355630431968,0.0506565497434556,0.0365417856224425,0.0349088967134711
2019-05-06,148012,28612,1376384,32420.1597502445116928,1376384,32420.1597502445116928,0.00000413841863564422,0.0235545892354492,,-11.70288891688272,1955872,95497,725551612.702982,17090070.20633646685402494951,8982.2360118116,211.5728796740816666246317707,3.199871,0.0753716470114260670532,857776592.419972,20204575.29023576831551647142,0.0506066669916195,0.0335603057487946,0.0348303236496276
2019-05-07,136144,28605,1376160,32712.061224952586208,1376160,32712.061224952586208,0.00000408025698505302,0.0237705362929838,,-17.407123386077046,1901217,91423,619575250.053537,14727635.9676321143324674737,8388.64735119025,199.402646310510258285653968,3,0.0713116088789514,766915306.787866,18229988.13364577397705077457,0.0506097804519971,0.0308347258245391,0.0347568140562937
2019-05-08,135998,28646,1377472,33482.4552957560573952,1377472,33482.4552957560573952,0.00000409777373755926,0.0243071766945216,,-20.79993374589007,1741531,89454,514107582.593842,12496503.85010187484539929599,6949.60857688051,168.925363635997355728534814,1.951726,0.0474409487412918642816,621670285.636269,15111049.47869450401890256391,0.0506367662001723,0.031234515857975,0.0348668979984627
2019-05-09,141289,28532,1373824,31680.1422572921567232,1373824,31680.1422572921567232,0.00000374947956182851,0.0230598259000368,,-23.110044746958106,1970348,97171,523863544.655617,12080202.13513468165552362671,6511.19407140874,150.1470016880373240801938416,1.305833,0.0301122816345227546544,632699239.112859,14589934.30102828232324745321,0.0507882467301183,0.0322988688027888,0.0352502792946666
2019-05-10,132644,28630,1376960,32317.108226208431808,1376960,32317.108226208431808,0.00000369170757972952,0.0234698961670698,,-21.834426904330364,1860682,86742,411035992.909861,9646972.074522876172707895298,5850.29905305841,137.305911321587657360017947,3,0.0704096885012094,507466640.460393,11910189.35985716595751776643,0.0507916847107012,0.0243766675121473,0.0352924419009031
2019-05-11,216486,28161,1361952,35461.4012687198353824,1361952,35461.4012687198353824,0.00000355452480594355,0.0260371887325837,,-2.08741009335063,2409343,133963,638197362.305821,16616865.17099375987958687972,5822.50009739082,151.6015339312517544110872616,25.436813,0.6623031008364385837481,779999580.546766,20308996.29003226784940585931,0.0513315881726153,0.0315688684442407,0.0377451662205802
2019-05-12,118487,28571,1375072,32669.7825379161112192,1375072,32669.7825379161112192,0.0000034221355764183,0.0237585977591836,,-10.089380061982995,2168735,164654,781226198.763932,18560839.01536827651532144592,5432.12625397231,129.0597026452289275942826061,299.99446,7.127447705123494122856,894421316.221557,21250196.27934753024134904087,0.0509596814724969,0.035797573421682,0.0396880559236462
2019-05-13,113594,28603,1376096,33572.4120533283212224,1376096,33572.4120533283212224,0.0000031282405495242,0.0243968531652794,,-6.759577247895199,1795298,158280,1042582461.24194,25435731.21961521125941109804,7163.99106990846,174.7788382099295677162083237,299.99446,7.318920791017284352124,1133916506.545111,27663994.51186765078755501901,0.0509679489830063,0.0357333071588539,0.03969066972877
2019-05-14,137652,27749,1348768,36887.0968080381906816,1348768,36887.0968080381906816,0.00000343768906682659,0.0273487336651212,,1.5758583436722782,1787789,148567,943449067.71373,25802137.27950969826072735408,7431.14878491416,203.2325089445063869599279962,50,1.36743668325606,1104023481.528342,30193644.15635848015299466505,0.0516569499412927,0.0415856285875909,0.0423290878007263
2019-05-15,169790,28176,1362432,42697.1092987372947456,1362432,42697.1092987372947456,0.00000381474168716849,0.0313388919951508,,19.406274038450295,1808506,170639,1439353446.07332,45107742.18933988683074125666,11234.9154336756,352.0898013506124395142202805,10,0.313388919951508,1917114734.686976,60080251.61266732189914791598,0.0526196007183846,0.0484529944520285,0.0457071290922212
2019-05-16,169307,28557,1374624,39122.7384436349906304,1374624,39122.7384436349906304,0.00000361999798895964,0.0284606833895196,,6.156619163371006,1962394,223006,2177848446.71225,61983055.1122343952907269351,12353.5650096596,351.5909024717695146434035282,1,0.0284606833895196,2754919118.544158,78406880.7966196954275870065,0.0531386992186678,0.0519864716810211,0.0475492543396049
2019-05-17,122301,28679,1378528,37291.2342936417009664,1378528,37291.2342936417009664,0.00000369206787430386,0.0270514884671488,,1.4981408554024462,1469302,116347,920424961.656926,24898865.23513821013396699259,11123.1794180939,300.8985597465940360704636723,100,2.70514884671488,1294148555.756971,35008644.73083697676645009428,0.0515207528514926,0.0529036389729983,0.0480783362203855
2019-05-18,120486,28692,1378944,36572.3055870624482688,1378944,36572.3055870624482688,0.00000364413452944876,0.0265219657847327,,-1.0389036671842138,1421540,111048,690083721.36182,18302376.84655920426660868551,8678.495936844,230.1707722999183269186215988,140.1204,3.71626845454305981708,963729616.794653,25560003.92236134331037839425,0.0504690963549831,0.0529592975122403,0.048168387954129
