date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-08-31,375,244,154230,632.09016393,,113.428637787746,0.105308011857708,,0.1,,26.642927,,3050000,12.2187130427147,,3050000,,72.94970072,161.34131259821123,,,,,9111024999.99999901,253,438,124894617.935102,,393405.57140622,,1086.288709,,172311640.275926,,,,
2015-09-01,254,209,130393,623.88995215,,111.815764855167,0.1105715,,0.1,,18.797155,,2612500,10.46302862057,,2612500,,358.6261734,161.18349417853597,,,,,9113637499.99999901,170,288,25412639.054085,,162297.61903394,,2372.80501,,46741714.281774,,,,
2015-09-02,303,217,134161,618.25345622,,111.192886241567,0.109886422772727,,0.1,,24.17501301,,2712500,10.8602949645417,,2712500,,82.49626964,159.74703541488668,,,,,9116349999.999999,220,379,110506208.82892599,,315972.70242646,,603.699905,,119753654.21962699,,,,
2015-09-03,260,290,152435,525.63793103,,113.846461013345,0.10840545631068,,0.1,,22.331524,,3625000,14.5079893311111,,3625000,,449.28054694,159.88865485061,,,,,9119974999.999999,206,338,20299064.943114,,65704.71245203,,4589.1767005,,22208192.808785,,,,
2015-09-04,192,117,78052,667.11111111,,116.403310255043,0.108743040322581,,0.1,,13.484137,,1462500,5.85228479611903,,1462500,,306.1996099,159.2532820545077,,,,,9121437499.999999,124,201,29789187.200765,,148393.99974583,,1750.909082,,29827193.948911,,,,
2015-09-05,203,120,75944,632.86666667,,99.288268739,0.104338261904762,,0.1,,13.146621,,1500000,6.00135647098317,,1500000,,117.30244304,157.1292368719006,,,,,9122937499.999999,126,212,77772783.444858,,380569.35815406,,2147.5011705,,80680703.92866,,,,
2015-09-06,192,96,68294,711.39583333,,90.937238560625,0.224105972972973,,0.1,,24.875763,,1200000,4.80045374151803,,1200000,,539.42993016,157.09045959973463,,,,,9124137499.999999,111,186,16914407.210088,,108428.24502025,,7190.654366,,20167653.573766,,,,
2015-09-07,189,168,101073,601.625,,91.2650452018453,0.112900133802817,,0.1,,16.031819,,2100000,8.39886097638814,,2100000,,244.94930246,158.44305348626568,,,,,9126237499.999999,142,233,37257658.658997,,172072.71760044,,2214.373826,,40092943.200903,,,,
2015-09-08,178,130,82912,637.78461538,,106.845814863461,0.112210175,,0.1,,13.465221,,1625000,6.49796159834792,,1625000,,358.45957517,158.0135758618386,,,,,9127862499.999999,120,202,25464133.565883,,131051.57235988,,1912.630336,,26472417.616696,,,,
2015-09-09,254,89,128938,1448.74157303,,122.696388040225,0.153299589403974,,0.1,,23.148238,,1112500,4.44806235092111,,1112500,,61.8234861,154.3465347404447,,,,,9128974999.999999,151,257,147661925.520909,,790680.68461344,,8811.716198,,203204935.945655,,,,
2015-09-10,215,140,95546,682.47142857,,100.870442955714,0.111073611111111,,0.1,,15.9946,,1750000,6.9956109728417,,1750000,,119.38151067,152.595359297565,,,,,9130724999.999999,144,248,76483577.302205,,490466.76538882,,6250.35,,121635757.816427,,,,
2015-09-11,197,127,99153,780.73228346,,124.842813277087,0.117251642335766,,0.1,,16.063475,,1587500,6.34491537603428,,1587500,,208.89431783,151.7650106142979,,,,,9132312499.999999,137,228,43717381.088558,,198349.02625851,,2422.4128625,,45223577.98694,,,,
2015-09-12,315,125,108903,871.224,,120.60817999784,0.111930342741935,,0.1,,27.758725,,1562500,6.24392713935761,,1562500,,391.72910145,151.8866968839752,,,,,9133874999.999999,248,484,23316815.029295,,48784.93402311,,452.298941,,23611908.067184,,,,
